agencia,municipio,uf,area,consumo
santader,VITORIA,ES,470.2,128310.92
santader,BELO HORIZONTE,MG,471,102335.88
santader,VITORIA,ES,471,146529.46
santader,SAO PAULO,SP,471.4,58665.71
santader,NOVA IGUACU,RJ,471.5,185692.09
santader,CORONEL FABRICIANO,MG,471.7,111606.98
santader,SAO PAULO,SP,471.9,74908.71
santader,SAO ROQUE,SP,472.2,114674.12
santader,SAO PAULO,SP,472.6,67800.95
santader,CURITIBA,PR,473,79914.95
santader,SANTOS,SP,474.2,137816.36
santader,MANAUS,AM,474.3,192390.49
santader,ANDRADINA,SP,474.4,44344.06
santader,SAO BERNARDO DO CAMPO,SP,474.5,176917.86
santader,PORTO ALEGRE,RS,474.8,71225.21
santader,MOGI-MIRIM,SP,475.2,84549.64
santader,JARAGUA DO SUL,SC,475.2,149018.41
santader,NOVA LIMA,MG,475.8,19752.65
santader,RIO DE JANEIRO,RJ,476,133969.6
santader,SAO PAULO,SP,476,63195.29
santader,SAO PAULO,SP,476.6,70030.1
santader,SAO PAULO,SP,476.6,44826.87
santader,CASA BRANCA,SP,477,62477.72
santader,SAO JOSE DOS CAMPOS,SP,477,93206.8
santader,LAURO DE FREITAS,BA,477.6,150534.67
santader,ASSIS,SP,478,78664.45
santader,BRASILIA,DF,478.7,100105.85
santader,SAO PAULO,SP,479.8,84875.18
santader,SAO JOSE DO RIO PRETO,SP,480,148316.95
santader,ITAPETININGA,SP,480,56669.69
santader,CURITIBA,PR,480,117287.64
santader,SOROCABA,SP,480.7,148760.78
santader,GUARULHOS,SP,481,101564.02
santader,CAMARAGIBE,PE,482.4,188822.32
santader,ELOI MENDES,MG,482.4,47837.32
santader,SAO PAULO,SP,482.9,99389.59
santader,SOROCABA,SP,483.8,121976.57
santader,FERNANDOPOLIS,SP,484,175635.54
santader,BADY BASSIT,SP,484,70079.63
santader,GUARACI,SP,484,56447.65
santader,CAPAO DA CANOA,RS,484,86940.03
santader,RIO DE JANEIRO,RJ,484,148758.34
santader,SAO PAULO,SP,484.6,75454.72
santader,SAO JOSE DOS CAMPOS,SP,485,128570.54
santader,SAO PAULO,SP,485,81062.79
santader,ENCANTADO,RS,485.8,40732.89
santader,SAO PAULO,SP,486,106579.72
santader,PEDREIRA,SP,486.1,134486.46
santader,JARAGUA DO SUL,SC,486.5,89486.56
santader,RIO DE JANEIRO,RJ,487.3,209055.22
santader,SAO PAULO,SP,489.7,42312.81
santader,AFOGADOS INGAZEIRA,PE,489.8,74165.34
santader,RIO DE JANEIRO,RJ,490,139665.92
santader,SAO LUIS,MA,491.5,215656.48
santader,SAO PAULO,SP,491.5,118410.27
santader,PINHAIS,PR,492,51228.75
santader,FORTALEZA,CE,492,243071.08
santader,ITUVERAVA,SP,492.1,64139.41
santader,BAURU,SP,492.2,141833.44
santader,SAO PAULO,SP,492.3,60538.41
santader,BELO HORIZONTE,MG,493,121896.46
santader,LUCELIA,SP,493,53615.16
santader,CONGONHAS,MG,493.5,113856.76
santader,RIO DE JANEIRO,RJ,494,107539.74
santader,MOGI DAS CRUZES,SP,494.8,96317.93
santader,TRES CORACOES,MG,494.9,87716.11
santader,SAO PAULO,SP,495,77791.25
santader,RIO DE JANEIRO,RJ,495,122826.44
santader,BELO HORIZONTE,MG,578,87939.79
santader,RIO DE JANEIRO,RJ,497.2,125117.42
santader,ARACRUZ,ES,498.1,125753.77
santader,UBERLANDIA,MG,499,87457.53
santader,PIRASSUNUNGA,SP,499,148783.46
santader,SAO PAULO,SP,499.3,56619.09
santader,PARAIBUNA,SP,499.3,76858.22
santader,PETROPOLIS,RJ,499.9,126270.82
santader,SAO PAULO,SP,499.9,57650.81
santader,SAO PAULO,SP,500,118815.47
santader,SAO PAULO,SP,500,166905.81
santader,COLOMBO,PR,500,55519
santader,SAO PAULO,SP,500,91616.69
santader,RIO DE JANEIRO,RJ,500,258654.22
santader,GARCA,SP,500,85079.07
santader,MONTE ALTO,SP,500.5,58827.31
santader,CASCAVEL,PR,501,67700.57
santader,BLUMENAU,SC,501,69192.94
santader,PRAIA GRANDE,SP,501.4,133295.46
santader,CURITIBA,PR,501.5,144740.85
santader,SAO PAULO,SP,501.8,132301.22
santader,TAQUARA,RS,502,66336.88
santader,PORTO ALEGRE,RS,502.7,43715.76
santader,CONCHAS,SP,504,62891.08
santader,RIO DE JANEIRO,RJ,504,153276.91
santader,NITEROI,RJ,505,102118.41
santader,PORTO ALEGRE,RS,505,168951.81
santader,SAO PAULO,SP,505.1,75085.24
santader,CAMPO MOURAO,PR,505.2,91550.29
santader,PORTO ALEGRE,RS,506,197963.71
santader,SAO PAULO,SP,506.8,149695.06
santader,RIO CLARO,SP,508,167636.4
santader,CAXIAS DO SUL,RS,508.3,67761.6
santader,SAO GONCALO,RJ,528.3,131960.62
santader,NAZARE DA MATA,PE,508.8,87113.29
santader,COTIA,SP,509.3,95947.6
santader,DIVINOPOLIS,MG,509.5,64221.94
santader,RECIFE,PE,610,71821.03
santader,NARANDIBA,SP,510,56746.21
santader,TERESOPOLIS,RJ,510,148807.66
santader,SAO PAULO,SP,510,156819.59
santader,STA CRUZ PALMEIRAS,SP,511,63640.34
santader,IJUI,RS,511,77962.87
santader,SAO PAULO,SP,512,135310.66
santader,SAO PAULO,SP,512.4,92862.59
santader,MOCOCA,SP,512.7,117448.74
santader,RIO DE JANEIRO,RJ,513.3,171707.68
santader,GUARULHOS,SP,513.5,76665.59
santader,RIO DE JANEIRO,RJ,514,123189.08
santader,SAO PAULO,SP,515,72462.48
santader,CURITIBA,PR,515.6,166870.51
santader,SAO JOSE DOS CAMPOS,SP,515.8,125015.54
santader,MARINGA,PR,515.8,71251.23
santader,RIO DE JANEIRO,RJ,516,105909.51
santader,RIO DE JANEIRO,RJ,516.5,135561.24
santader,ITAGUAI,RJ,516.8,125614.09
santader,RIO BRANCO,AC,517,191805.38
santader,BELFORD ROXO,RJ,517,76574.69
santader,SAO CAETANO DO SUL,SP,517,58571.37
santader,DIVINOPOLIS,MG,517.3,79638.18
santader,PORTO ALEGRE,RS,518,333528
santader,CAETE,MG,518,74369.01
santader,PALMARES,PE,518,141637.37
santader,SAO PAULO,SP,518.8,81143.09
santader,JOSE BONIFACIO,SP,519.5,133624.38
santader,RANCHARIA,SP,520,48529.08
santader,SAO PAULO,SP,520.5,58913.61
santader,RIO DE JANEIRO,RJ,520.8,132693.59
santader,RIO DE JANEIRO,RJ,521.2,168216.34
santader,PORTO ALEGRE,RS,557,61916.22
santader,CURITIBA,PR,400,112366.74
santader,SOROCABA,SP,656.9,128219.87
santader,FLORIANOPOLIS,SC,551,111151.74
santader,BELO HORIZONTE,MG,653.6,66887.69
santader,HORIZONTINA,RS,521.5,53724.99
santader,INDAIATUBA,SP,521.6,95063.5
santader,BELO HORIZONTE,MG,576,98820.63
santader,CAMACARI,BA,700,105310.54
santader,CAMPO GRANDE,MS,513.2,106424.29
santader,SALVADOR,BA,530.2,243940.37
santader,SAO PAULO,SP,521.9,65752.42
santader,BELO HORIZONTE,MG,599.7,174467.17
santader,SALVADOR,BA,357.2,191102.79
santader,TANGARA DA SERRA,MT,470.3,57291.31
santader,RIO DE JANEIRO,RJ,242,119362.78
santader,SANTA LUZIA,MG,2423.7,136778.15
santader,RIO DE JANEIRO,RJ,220,104594.13
santader,PARACATU,MG,747.4,134394.91
santader,CAMPOS DOS GOYTACAZES,RJ,480,232324.27
santader,CAMPINAS,SP,440.9,67648.25
santader,PARATY,RJ,890,35462.48
santader,RIO DE JANEIRO,RJ,860,173417.07
santader,RIO DE JANEIRO,RJ,340.2,71261.59
santader,CANOAS,RS,620,101002.51
santader,SETE LAGOAS,MG,856.8,84320.73
santader,SAO GONCALO,RJ,977.8,156918.88
santader,LINHARES,ES,448.8,187515.28
santader,SAO PAULO,SP,511,98713.11
santader,IPATINGA,MG,433,74265.01
santader,BRASILIA,DF,376.8,90524.65
santader,SAO PAULO,SP,250,46218.82
santader,BARUERI,SP,1095.5,100381.59
santader,CAMPINAS,SP,541,69389.42
santader,RIO DE JANEIRO,RJ,350,108169.79
santader,SAO PAULO,SP,614.9,21845.94
santader,RIBEIRAO PRETO,SP,648.6,51090.77
santader,BRASILIA,DF,522,146247.46
santader,GUARARAPES,SP,522.9,102974.14
santader,ITABORAI,RJ,523,226279.54
santader,MACEIO,AL,523.3,64949.96
santader,TANABI,SP,523.4,93673.19
santader,BELO HORIZONTE,MG,523.6,157510.87
santader,RIOLANDIA,SP,524,71354.38
santader,SAO PAULO,SP,524,74720.53
santader,SAO JOSE DO RIO PARDO,SP,524,96785.93
santader,PORTO ALEGRE,RS,525,96970.04
santader,NATAL,RN,525,146322.19
santader,ILHEUS,BA,525.3,95666.43
santader,BAGE,RS,525.5,70141.74
santader,SANTOS,SP,525.5,131457.49
santader,TUPA,SP,526,93554.68
santader,RIO DE JANEIRO,RJ,526,83358.26
santader,OURINHOS,SP,527.8,56513.88
santader,IBITINGA,SP,528,75096.34
santader,CABO DE SANTO AGOSTINHO,PE,528.8,86947.82
santader,TOLEDO,PR,529,127011.27
santader,CAJAMAR,SP,530,140177.77
santader,SORRISO,MT,530,127966.41
santader,SAO JOSE DOS CAMPOS,SP,530,130301.51
santader,SANTAREM,PA,530,164041.17
santader,OSASCO,SP,530,95372.24
santader,TABOAO DA SERRA,SP,530.1,106585.65
santader,VOTUPORANGA,SP,530.2,138237.24
santader,SALVADOR,BA,530.5,142201.8
santader,CAMACARI,BA,530.7,211192.14
santader,CONTAGEM,MG,531,84395.18
santader,GUARULHOS,SP,531.9,114330.55
santader,SAO PAULO,SP,532,146638.16
santader,RECIFE,PE,532.2,200575.3
santader,LUCAS DO RIO VERDE,MT,532.3,121291.23
santader,ANANINDEUA,PA,533,114452.83
santader,SAO JOSE DOS PINHAIS,PR,533.8,92645.26
santader,ESTEIO,RS,534,60170.3
santader,JUIZ DE FORA,MG,534.6,192893.98
santader,ITU,SP,534.6,131170.41
santader,MOSSORO,RN,535.2,137058.94
santader,RECIFE,PE,536,80251.78
santader,SAO PAULO,SP,536.1,54132.78
santader,GUARULHOS,SP,537,70866.01
santader,OSASCO,SP,537.4,75896.84
santader,TAQUARITUBA,SP,538.3,84095.17
santader,GOIANIA,GO,540,106380.94
santader,CAMPINAS,SP,540.3,135636.33
santader,CERQUEIRA CESAR,SP,540.5,61666.92
santader,SAO PAULO,SP,540.6,57287.11
santader,CANDIDO MOTA,SP,541,16473.83
santader,SALVADOR,BA,541.1,126949.97
santader,SALGUEIRO,PE,541.8,153646.99
santader,RIO DE JANEIRO,RJ,541.9,138307.58
santader,CANGUCU,RS,542.2,72837.22
santader,FARTURA,SP,542.3,77201.43
santader,SAO PAULO,SP,542.4,52384.77
santader,ITABIRITO,MG,542.6,81045.59
santader,SAO PAULO,SP,542.7,115967.29
santader,GOVERNADOR VALADARES,MG,543,132251.7
santader,PIRACICABA,SP,543.5,119955.24
santader,RIO DE JANEIRO,RJ,544,101448.37
santader,SAO PAULO,SP,545.9,64795.42
santader,RIO DE JANEIRO,RJ,546,182407.15
santader,FRANCA,SP,547.6,84837.68
santader,BOA ESPERANCA DO SUL,SP,548,64258.84
santader,RIO DE JANEIRO,RJ,548,199568.43
santader,JARAGUA DO SUL,SC,548.7,145464.83
santader,BRAGANCA PAULISTA,SP,548.8,108952.89
santader,CAMPO GRANDE,MS,548.9,111666.03
santader,SAO PAULO,SP,550,104622.25
santader,NITEROI,RJ,550,187739.57
santader,BOTUCATU,SP,550,153022.85
santader,SALVADOR,BA,550.8,156781.37
santader,SAO PAULO,SP,551,110564.37
santader,GRAVATAI,RS,551,122527.85
santader,SANTA CRUZ DO SUL,RS,551,91693.43
santader,JUIZ DE FORA,MG,551.1,108338.01
santader,SAO PAULO,SP,551.6,79954.3
santader,CAXIAS DO SUL,RS,551.7,54370.09
santader,GOIANA,PE,552,98372.58
santader,FORTALEZA,CE,552.1,76474.38
santader,TIETE,SP,554,80644.62
santader,TEOFILO OTONI,MG,554,135578.22
santader,NOVA GRANADA,SP,554.7,80712.18
santader,ARCOVERDE,PE,555.8,90031.24
santader,DUQUE DE CAXIAS,RJ,556,138121.17
santader,MANAUS,AM,556.5,131138.34
santader,NITEROI,RJ,557.2,177947.81
santader,MARILIA,SP,557.3,102463.16
santader,SAO BERNARDO DO CAMPO,SP,557.4,82585.09
santader,AVARE,SP,558.2,163156.73
santader,SAO PAULO,SP,558.5,65868.76
santader,APUCARANA,PR,559.7,78814.9
santader,CAMPINAS,SP,560,64562.31
santader,ARARAQUARA,SP,560,103515.89
santader,MARINGA,PR,560,140025.48
santader,UMUARAMA,PR,560,115041.68
santader,CAMPINAS,SP,560,118000.95
santader,AMERICO DE CAMPOS,SP,560.2,128049.43
santader,SAO PAULO,SP,560.7,54966.91
santader,RIO DE JANEIRO,RJ,562,117949.88
santader,SAO PAULO,SP,562.7,171980.68
santader,ARAPONGAS,PR,562.7,19586.9
santader,CANOAS,RS,563,77488.46
santader,REGISTRO,SP,563,54144.78
santader,RECIFE,PE,564,221557.1
santader,NOVA IGUACU,RJ,564,187864.54
santader,PARAGUACU PAULISTA,SP,564.4,68771.32
santader,MONTES CLAROS,MG,565.4,249284.74
santader,PIRACICABA,SP,567.1,179694.24
santader,CONTAGEM,MG,567.9,175172.94
santader,AURIFLAMA,SP,568,41820.55
santader,BELO HORIZONTE,MG,568.2,95140.14
santader,SAO JOAO DEL REI,MG,568.2,85725.07
santader,SAO PAULO,SP,568.3,127302.12
santader,CAMPOS DOS GOYTACAZES,RJ,568.3,140215.46
santader,MIRANTE PARANAPANEMA,SP,568.4,105241.28
santader,SAO PAULO,SP,568.8,65002.95
santader,RECIFE,PE,569.2,140178.84
santader,PARANAIBA,MS,569.6,66349.5
santader,SAO PAULO,SP,569.8,84703.38
santader,PARAPUA,SP,570,68071.67
santader,PORTO ALEGRE,RS,570.5,107078.1
santader,PRESIDENTE PRUDENTE,SP,570.6,70129.83
santader,RIO DAS OSTRAS,RJ,571.2,233318.61
santader,LENCOIS PAULISTA,SP,572,135167.51
santader,RIBEIRAO PRETO,SP,572,122644.25
santader,MARICA,RJ,572,76405.22
santader,JOINVILLE,SC,573,115172.48
santader,SANTO ANDRE,SP,573.2,101837.43
santader,ARAPONGAS,PR,573.2,111273.86
santader,PIRACICABA,SP,573.6,130412.88
santader,PALMITAL,SP,574,102291.67
santader,PORTO FERREIRA,SP,574,48990.02
santader,GARIBALDI,RS,574,58151.29
santader,VESPASIANO,MG,574,104410.63
santader,CURITIBA,PR,574,117187.37
santader,MONTE APRAZIVEL,SP,574.2,106049.1
santader,CASSILANDIA,MS,575.2,32236.47
santader,TAUBATE,SP,575.5,98182.46
santader,SERRA NEGRA,SP,576,76801.22
santader,GUARULHOS,SP,576,70266.4
santader,CAMPINA GRANDE,PB,576,89451.02
santader,SANTA FE DO SUL,SP,576.8,121486.53
santader,DUQUE DE CAXIAS,RJ,577.1,76681.45
santader,SERRANA,SP,577.2,76360.06
santader,SAO PAULO,SP,579,123997.49
santader,CABO FRIO,RJ,579,94651.24
santader,BELO HORIZONTE,MG,579,90082.17
santader,IRAPURU,SP,579.5,81364.63
santader,SAO PAULO,SP,580,98865.23
santader,SAO PAULO,SP,580.8,125216.22
santader,SALVADOR,BA,581,177921.37
santader,LINS,SP,581.7,127865.66
santader,SAO PAULO,SP,582.2,69980.32
santader,CAMBUI,MG,582.3,67762.36
santader,RIO DE JANEIRO,RJ,583,54217.65
santader,ITAPUI,SP,584,46451.18
santader,FRANCA,SP,584.1,74448.6
santader,SAO LOURENCO,MG,584.6,67920.17
santader,PARANAGUA,PR,584.6,101982.3
santader,SAO PAULO,SP,585.3,67111.11
santader,NOVA LIMA,MG,586,60281.66
santader,CATENDE,PE,586.9,112720.73
santader,SAO BENTO DO SAPUCAI,SP,587,41540.25
santader,OURICURI,PE,587.3,121589.81
santader,BELO HORIZONTE,MG,587.6,128869.39
santader,UBERABA,MG,588.6,164779.06
santader,SAO PAULO,SP,588.8,100782.35
santader,ATIBAIA,SP,589.4,117031.48
santader,MESQUITA,RJ,589.4,194767.62
santader,URUPES,SP,589.9,70650.97
santader,ITANHAEM,SP,590.1,61769.67
santader,SAO LEOPOLDO,RS,590.6,108228.39
santader,JOAO MONLEVADE,MG,591,108796.79
santader,BELO HORIZONTE,MG,592,128494.75
santader,DUQUE DE CAXIAS,RJ,592.2,140130.1
santader,MONTENEGRO,RS,593.3,58709.74
santader,SAO CAETANO DO SUL,SP,594,86932.37
santader,BARUERI,SP,594.4,93814.17
santader,VALPARAISO,SP,595.7,52191.71
santader,JAGUARIUNA,SP,595.9,91686.92
santader,SAO PAULO,SP,596,41242.12
santader,CASA BRANCA,SP,596.2,70754.43
santader,GOIANIA,GO,596.2,96849.3
santader,PALMEIRA D OESTE,SP,596.8,121380.1
santader,PORTO ALEGRE,RS,597.5,87725.62
santader,AGUAS DE LINDOIA,SP,598,61316.25
santader,MACAE,RJ,598,65547.8
santader,RIO DE JANEIRO,RJ,598.1,105855.73
santader,UBATUBA,SP,598.7,187598.43
santader,SAO CAETANO DO SUL,SP,599.4,105009.35
santader,CAMPINAS,SP,599.7,75439.3
santader,RIO DE JANEIRO,RJ,599.7,108770.38
santader,SAO PAULO,SP,600,84488.76
santader,ALTAIR,SP,600,51763.03
santader,JUNQUEIROPOLIS,SP,600,76678.13
santader,SAO PAULO,SP,600,76532.07
santader,CURITIBA,PR,600,125806.56
santader,CANELA,RS,600,87177.76
santader,CACADOR,SC,600,107652.55
santader,CACHOEIRINHA,RS,600,168169.21
santader,BELO HORIZONTE,MG,600,74768.78
santader,BRASILIA,DF,600,336904.51
santader,RIO DE JANEIRO,RJ,600,239470.33
santader,RONDONOPOLIS,MT,600,118816.58
santader,SAO PAULO,SP,600,71533.3
santader,LORENA,SP,600,97557.36
santader,SAO PAULO,SP,600.1,70167.16
santader,TABOAO DA SERRA,SP,600.2,219487.19
santader,CARAGUATATUBA,SP,600.7,180960.43
santader,RIO DE JANEIRO,RJ,601,194168.93
santader,NITEROI,RJ,602,69142.62
santader,CAFELANDIA,SP,603.1,90009.03
santader,MACEIO,AL,603.7,128046.89
santader,ALFENAS,MG,604.2,69278.89
santader,AGUAI,SP,604.7,68759.07
santader,RIO DE JANEIRO,RJ,605.3,60280.15
santader,ARARIPINA,PE,605.6,51007.15
santader,PORTO ALEGRE,RS,605.9,85118.59
santader,JOAO PESSOA,PB,606,295402.87
santader,VILA VELHA,ES,606.2,267085.18
santader,MARACANAU,CE,607.1,240584.05
santader,SAO PAULO,SP,608,64452.78
santader,BOTUCATU,SP,608,97482.23
santader,SAO PAULO,SP,608.4,95355.95
santader,FOZ DO IGUACU,PR,608.5,91227.92
santader,RIO DE JANEIRO,RJ,610,133409.42
santader,ARAGUARI,MG,610,167611.82
santader,CACAPAVA,SP,610,124760.55
santader,OSASCO,SP,610.1,181081.3
santader,SAO ROQUE,SP,611.1,162291.3
santader,SAO PAULO,SP,612,59890.37
santader,SAO PAULO,SP,612.5,126519.79
santader,ITAPOLIS,SP,613.6,70065.47
santader,NOVA IGUACU,RJ,613.7,152746.3
santader,SAO PAULO,SP,614.1,101096.01
santader,CUIABA,MT,614.3,154977.53
santader,MORRO AGUDO,SP,614.3,133030.25
santader,CURITIBA,PR,614.3,102977.46
santader,NOVA ODESSA,SP,614.6,152096.71
santader,VENANCIO AIRES,RS,616,82218.95
santader,SAO BORJA,RS,617.7,73198.35
santader,PASSO FUNDO,RS,618,84445
santader,SAO PAULO,SP,618.8,79888.15
santader,SAO PAULO,SP,619.6,124792.2
santader,ADAMANTINA,SP,620,121570.54
santader,COSMOPOLIS,SP,620,110682.54
santader,VARZEA GRANDE,MT,620.7,91293.62
santader,SAO JOAQUIM DA BARRA,SP,621,147793.93
santader,MIRASSOL,SP,621.5,68509.64
santader,ITAQUI,RS,622.4,63940.99
santader,BELO HORIZONTE,MG,622.5,186449.68
santader,JOAO MONLEVADE,MG,622.9,63405.12
santader,SAO PAULO,SP,623,116301.26
santader,NILOPOLIS,RJ,623.3,277769.93
santader,IPATINGA,MG,623.4,144073.26
santader,VILA VELHA,ES,624,78387.95
santader,SAO PAULO,SP,624,237927
santader,RIO DE JANEIRO,RJ,624,190793.32
santader,SAO PAULO,SP,625.3,85774.04
santader,SAO PAULO,SP,625.7,102397
santader,SAO PAULO,SP,626,111046.74
santader,BLUMENAU,SC,627,116938.13
santader,GUARA,SP,627.2,88888.88
santader,PORTO FELIZ,SP,627.3,119374.05
santader,MOGI-GUACU,SP,627.5,149811.07
santader,APARECIDA D OESTE,SP,628,52803.65
santader,RIO DE JANEIRO,RJ,628,250493.17
santader,SAO PAULO,SP,628.1,124638.75
santader,RECIFE,PE,629,101985.03
santader,SUZANO,SP,629.8,80668.52
santader,PIRACICABA,SP,630,135949.68
santader,CARUARU,PE,630,138147.73
santader,BRASILIA,DF,630,70086.28
santader,ANDRADINA,SP,630.5,68178.39
santader,FORTALEZA,CE,631.7,114948.4
santader,RIBEIRAO PRETO,SP,633,174076.6
santader,SAO PAULO,SP,633.4,94984.28
santader,POMPEIA,SP,634,90156.34
santader,SAO PAULO,SP,635,123352.07
santader,GUAIRA,SP,635,101398.09
santader,SAO PAULO,SP,636.1,117920.38
santader,PORTO ALEGRE,RS,636.3,120143.96
santader,CURITIBA,PR,637,108304.85
santader,TERESINA,PI,637.2,100138.19
santader,ITAQUAQUECETUBA,SP,637.3,59215.3
santader,CONSELHEIRO LAFAIETE,MG,637.6,93076.91
santader,PORTO ALEGRE,RS,639,53120.46
santader,CAMPO BOM,RS,639,61776.99
santader,RIO DE JANEIRO,RJ,640,146594.22
santader,PORTO ALEGRE,RS,640,74309.05
santader,CUNHA,SP,640.5,36257.38
santader,RIO DE JANEIRO,RJ,640.7,142411.87
santader,JUNDIAI,SP,641,68166.35
santader,SANTO ANDRE,SP,641.2,137613.89
santader,BAURU,SP,641.9,60934.69
santader,JABOATAO GUARARAPES,PE,642,130706.07
santader,RIO DE JANEIRO,RJ,642,225103.11
santader,BOTUCATU,SP,642.1,58277.57
santader,MARTINOPOLIS,SP,642.1,47771.76
santader,LONDRINA,PR,642.3,63915.66
santader,SAO PAULO,SP,643.1,57030.2
santader,GOIANIA,GO,644,118625.64
santader,TAIACU,SP,645.3,61341.01
santader,ITAQUAQUECETUBA,SP,645.6,126466.16
santader,SAO PAULO,SP,645.8,97846.81
santader,STO ANTONIO POSSE,SP,646.4,86956.52
santader,BOM CONSELHO,PE,646.8,90190.86
santader,PONTA GROSSA,PR,647,168934.5
santader,NOVO HAMBURGO,RS,647.4,84451.9
santader,MARINGA,PR,648,125627.34
santader,SAO PAULO,SP,648.5,86811.83
santader,SAO JOAO DE MERITI,RJ,648.8,170883.67
santader,BELEM,PA,649,183230.9
santader,SALVADOR,BA,650,172711.59
santader,IGUAPE,SP,650.6,120118.83
santader,CURITIBA,PR,650.7,108318.35
santader,PINDAMONHANGABA,SP,650.7,115234.47
santader,BETIM,MG,650.7,65608.36
santader,JACAREI,SP,652.1,187507.94
santader,CAMPO GRANDE,MS,652.6,103403.79
santader,SAO BERNARDO DO CAMPO,SP,653.3,122244.9
santader,SOROCABA,SP,654.3,239318.34
santader,PIRACICABA,SP,654.5,102103.76
santader,DESCALVADO,SP,654.7,72218.23
santader,CAMPINAS,SP,655.6,149357.7
santader,CONTAGEM,MG,657.3,151434.28
santader,JAGUARIUNA,SP,657.4,116100.75
santader,CURITIBA,PR,658,168720.76
santader,FORTALEZA,CE,658,94790.49
santader,MACAPA,AP,658.5,175839.43
santader,ALUMINIO,SP,658.6,70184.9
santader,BELEM,PA,659,35769.62
santader,RIO DE JANEIRO,RJ,659,161402.43
santader,RECIFE,PE,659,151961.71
santader,OSVALDO CRUZ,SP,659.2,142645.88
santader,SAO PAULO,SP,659.4,61033.78
santader,SAO PAULO,SP,659.5,108491.61
santader,RIO NEGRO,PR,660,54120.9
santader,CURITIBA,PR,660,97954.86
santader,SAO PAULO,SP,660.3,151679.16
santader,IPATINGA,MG,661,259064.53
santader,DUQUE DE CAXIAS,RJ,661.6,136958.21
santader,UCHOA,SP,662.2,112981.39
santader,ATIBAIA,SP,664.1,96549.88
santader,CURITIBA,PR,664.2,91839.17
santader,SERRA,ES,666.4,128463.16
santader,DOBRADA,SP,666.7,37809
santader,SAO PAULO,SP,666.7,76795.67
santader,BATATAIS,SP,666.9,119577.98
santader,SAO PAULO,SP,668,250027.72
santader,POUSO ALEGRE,MG,668.3,119151.72
santader,SAO SIMAO,SP,670,50594.6
santader,JOAO PESSOA,PB,670,185337.53
santader,SAO BERNARDO DO CAMPO,SP,670.1,111639.53
santader,MAUA,SP,670.2,220154.09
santader,ARARUAMA,RJ,670.5,81960.43
santader,CAPIVARI,SP,671.5,134118.09
santader,PRESIDENTE PRUDENTE,SP,671.6,83509.96
santader,SAO PAULO,SP,672,113958.58
santader,CRAVINHOS,SP,672.8,59569.4
santader,SAO PAULO,SP,673,78003.03
santader,PATOS,PB,673,199652.12
santader,BELEM,PA,673,62056.09
santader,JOAO PESSOA,PB,673,154876.39
santader,PORTO ALEGRE,RS,673.7,159998.51
santader,MOCOCA,SP,675.9,78929.19
santader,SAO PAULO,SP,676,199665.48
santader,SAO PAULO,SP,676,70075.63
santader,SOUSA,PB,676,150536.52
santader,GUARABIRA,PB,676.4,111924.57
santader,SAO SEBASTIAO,SP,676.5,173803.93
santader,ARACAJU,SE,676.8,84444.05
santader,SOROCABA,SP,676.8,112681.25
santader,COLINA,SP,677,108809.34
santader,SAO PAULO,SP,677,71429.22
santader,TUBARAO,SC,677.4,63019.98
santader,SANTO ANDRE,SP,678.7,91123.38
santader,FARROUPILHA,RS,679.5,71382.03
santader,TEODORO SAMPAIO,SP,680,133884.17
santader,PASSO FUNDO,RS,680.4,165516.51
santader,OURO PRETO,MG,682,61390.52
santader,SAO PAULO,SP,682.4,108266.79
santader,SAO PAULO,SP,683.3,76856.31
santader,CABO FRIO,RJ,683.6,185770.18
santader,SANTOS,SP,683.8,166839.02
santader,VARGEM GRANDE DO SUL,SP,684.8,132724.69
santader,GOIANIA,GO,685.6,99623.33
santader,BEBEDOURO,SP,686,130551.81
santader,NATAL,RN,686,243366.42
santader,RECIFE,PE,686,109175.62
santader,JOAO PESSOA,PB,686,207472.08
santader,INDAIATUBA,SP,686.1,64303.71
santader,PEREIRA BARRETO,SP,686.3,56434.86
santader,FORTALEZA,CE,687,270936.08
santader,MONTE MOR,SP,687.3,95784.97
santader,ORLANDIA,SP,688.6,78442.37
santader,JOINVILLE,SC,689.4,118561.31
santader,MIRANDOPOLIS,SP,690.6,74232.73
santader,SANTA ROSA,RS,690.7,74706.54
santader,SAO PAULO,SP,690.9,146698.31
santader,DUQUE DE CAXIAS,RJ,692,131702.51
santader,SAO CARLOS,SP,692.1,89125.95
santader,GOIANIA,GO,693,104707.75
santader,BELO HORIZONTE,MG,693,144507.26
santader,SAO PAULO,SP,693.5,99442.13
santader,ALTINOPOLIS,SP,694,67767.42
santader,JUNDIAI,SP,694,89255.62
santader,QUATA,SP,694.5,106225.39
santader,URUGUAIANA,RS,694.8,67720.43
santader,JAU,SP,695.2,141097.18
santader,SAO PAULO,SP,695.9,139928.14
santader,CAMPINA GRANDE,PB,696.5,169646.93
santader,SAO PAULO,SP,700,162999.09
santader,SAO PAULO,SP,700.3,101912.38
santader,TABOAO DA SERRA,SP,702,120218.46
santader,SAO PAULO,SP,702,158082.04
santader,CAMPINAS,SP,702.8,107303.82
santader,LEME,SP,703.5,206619.53
santader,HORTOLANDIA,SP,703.9,121278.21
santader,CUIABA,MT,704,126761.24
