ghr,hvac,lights,boundaries,envelope,shgc,building,afn,total_hvac_light_cons
63550,split,23.6,outdoors,3.7,0.3,90,sem,93842.12
63550,split,23.6,outdoors,3.7,0.3,180,com,99223.47
63550,split,23.6,outdoors,3.7,0.3,180,sem,94732.35
63550,split,23.6,outdoors,3.7,0.3,270,com,99434.18
63550,split,23.6,outdoors,3.7,0.3,270,sem,94441.36
63550,split,9.9,adiabatic,2.5,0.7,90,sem,73855.4
63550,split,23.6,outdoors,3.7,0.7,0,com,100179.07
63550,split,23.6,outdoors,3.7,0.7,0,sem,95577.7
63550,split,23.6,outdoors,3.7,0.7,90,com,100612.76
63550,split,23.6,outdoors,3.7,0.7,90,sem,95873.4
63550,split,23.6,outdoors,3.7,0.7,180,com,101536.49
63550,split,23.6,outdoors,3.7,0.7,180,sem,96915.62
63550,split,23.6,outdoors,3.7,0.7,270,com,101343.75
63550,split,23.6,outdoors,3.7,0.7,270,sem,96100.85
63550,split,9.9,adiabatic,2.5,0.7,180,com,82951.9
63550,split,9.9,adiabatic,2.5,0.7,180,sem,78221.67
63550,split,9.9,adiabatic,2.5,0.7,270,com,81985.51
63550,split,9.9,adiabatic,2.5,0.7,270,sem,76151.59
63550,split,9.9,adiabatic,3.7,0.3,0,com,70233.54
63550,split,9.9,adiabatic,3.7,0.3,0,sem,65984.24
63550,split,9.9,adiabatic,3.7,0.3,90,com,69112.19
63550,split,9.9,adiabatic,3.7,0.3,90,sem,64507.11
63550,split,9.9,adiabatic,2.5,0.3,0,sem,75683.96
63550,split,9.9,adiabatic,3.7,0.3,180,com,70739.27
63550,split,9.9,adiabatic,3.7,0.3,180,sem,66398.78
63550,split,9.9,adiabatic,3.7,0.3,270,com,70838.75
63550,split,9.9,adiabatic,3.7,0.3,270,sem,65588.96
63550,split,9.9,adiabatic,3.7,0.7,0,com,71684.22
63550,split,9.9,adiabatic,3.7,0.7,0,sem,67282.76
63550,split,9.9,adiabatic,3.7,0.7,90,com,70692.67
63550,split,9.9,adiabatic,3.7,0.7,90,sem,65949.95
63550,split,9.9,adiabatic,3.7,0.7,180,com,72725
63550,split,9.9,adiabatic,3.7,0.7,180,sem,68260.56
63550,split,9.9,adiabatic,2.5,0.3,90,com,78105.48
63550,split,9.9,adiabatic,3.7,0.7,270,com,71928.67
63550,split,9.9,adiabatic,3.7,0.7,270,sem,66611.01
63550,split,9.9,outdoors,2.5,0.3,0,com,66121.27
63550,split,9.9,outdoors,2.5,0.3,0,sem,61861.99
63550,split,9.9,outdoors,2.5,0.3,90,com,66764.22
63550,split,9.9,outdoors,2.5,0.3,90,sem,62287.99
63550,split,9.9,outdoors,2.5,0.3,180,com,67033.53
63550,split,9.9,outdoors,2.5,0.3,180,sem,62824.74
63550,split,9.9,outdoors,2.5,0.3,270,com,67202.18
63550,split,9.9,outdoors,2.5,0.3,270,sem,62367.02
63550,split,9.9,adiabatic,2.5,0.3,90,sem,73216.38
63550,split,9.9,outdoors,2.5,0.7,0,com,67968.89
63550,split,9.9,outdoors,2.5,0.7,0,sem,63588.47
63550,split,9.9,outdoors,2.5,0.7,90,com,69104.57
63550,split,9.9,outdoors,2.5,0.7,90,sem,64516.69
63550,split,9.9,outdoors,2.5,0.7,180,com,69386.86
63550,split,9.9,outdoors,2.5,0.7,180,sem,65050.66
63550,split,9.9,outdoors,2.5,0.7,270,com,69364.39
63550,split,9.9,outdoors,2.5,0.7,270,sem,64352.9
63550,split,9.9,outdoors,3.7,0.3,0,com,65705.72
63550,split,9.9,outdoors,3.7,0.3,0,sem,61457.99
63550,split,9.9,adiabatic,2.5,0.3,180,com,81159.69
63550,split,9.9,outdoors,3.7,0.3,90,com,66099.61
63550,split,9.9,outdoors,3.7,0.3,90,sem,61648.05
63550,split,9.9,outdoors,3.7,0.3,180,com,66492.8
63550,split,9.9,outdoors,3.7,0.3,180,sem,62297.18
63550,split,9.9,outdoors,3.7,0.3,270,com,66651.42
63550,split,9.9,outdoors,3.7,0.3,270,sem,61701.36
63550,split,9.9,outdoors,3.7,0.7,0,com,67595.5
63550,split,9.9,outdoors,3.7,0.7,0,sem,63230.59
63550,split,9.9,outdoors,3.7,0.7,90,com,68439.91
63550,split,9.9,outdoors,3.7,0.7,90,sem,63894.85
63550,split,9.9,adiabatic,2.5,0.3,180,sem,76246.67
63550,split,9.9,outdoors,3.7,0.7,180,com,68907.23
63550,split,9.9,outdoors,3.7,0.7,180,sem,64580.41
63550,split,9.9,outdoors,3.7,0.7,270,com,68664.68
63550,split,9.9,outdoors,3.7,0.7,270,sem,63712.7
63550,split,23.6,adiabatic,2.5,0.3,0,com,110639.44
63550,split,23.6,adiabatic,2.5,0.3,0,sem,106118.89
63550,split,23.6,adiabatic,2.5,0.3,90,com,108739.91
63550,split,23.6,adiabatic,2.5,0.3,90,sem,103757.42
63550,split,23.6,adiabatic,2.5,0.3,180,com,111575.73
63550,split,23.6,adiabatic,2.5,0.3,180,sem,106496.21
63550,split,9.9,adiabatic,2.5,0.3,270,com,80822.33
63550,split,23.6,adiabatic,2.5,0.3,270,com,111437.86
63550,split,23.6,adiabatic,2.5,0.3,270,sem,106958.71
63550,split,23.6,adiabatic,2.5,0.7,0,com,111613
63550,split,23.6,adiabatic,2.5,0.7,0,sem,107128.89
63550,split,23.6,adiabatic,2.5,0.7,90,com,109365.7
63550,split,23.6,adiabatic,2.5,0.7,90,sem,104310
63550,split,23.6,adiabatic,2.5,0.7,180,com,113227.68
63550,split,23.6,adiabatic,2.5,0.7,180,sem,108367.3
63550,split,23.6,adiabatic,2.5,0.7,270,com,112755.25
63550,split,23.6,adiabatic,2.5,0.7,270,sem,107455.59
63550,split,9.9,adiabatic,2.5,0.3,270,sem,76607.89
63550,split,23.6,adiabatic,3.7,0.3,0,com,101786.23
63550,split,23.6,adiabatic,3.7,0.3,0,sem,97206.31
63550,split,23.6,adiabatic,3.7,0.3,90,com,100443.91
63550,split,23.6,adiabatic,3.7,0.3,90,sem,95631.19
63550,split,23.6,adiabatic,3.7,0.3,180,com,102221.98
63550,split,23.6,adiabatic,3.7,0.3,180,sem,97597.21
63550,split,23.6,adiabatic,3.7,0.3,270,com,102429.82
63550,split,23.6,adiabatic,3.7,0.3,270,sem,97545.79
63550,split,23.6,adiabatic,3.7,0.7,0,com,103158.17
63550,split,23.6,adiabatic,3.7,0.7,0,sem,98459.17
63550,split,9.9,adiabatic,2.5,0.7,0,com,81243.82
63550,split,23.6,adiabatic,3.7,0.7,90,com,101869.09
63550,split,23.6,adiabatic,3.7,0.7,90,sem,96924.01
63550,split,23.6,adiabatic,3.7,0.7,180,com,104134.78
63550,split,23.6,adiabatic,3.7,0.7,180,sem,99400.39
63550,split,23.6,adiabatic,3.7,0.7,270,com,103791.95
63550,split,23.6,adiabatic,3.7,0.7,270,sem,98180.74
63550,split,23.6,outdoors,2.5,0.3,0,com,98715.36
63550,split,23.6,outdoors,2.5,0.3,0,sem,94217.12
63550,split,23.6,outdoors,2.5,0.3,90,com,99042.87
63550,split,23.6,outdoors,2.5,0.3,90,sem,94392.47
63550,split,9.9,adiabatic,2.5,0.7,0,sem,76764.33
71394,vrf,9.9,adiabatic,2.5,0.3,0,com,46598.2
71394,vrf,23.6,outdoors,2.5,0.3,180,com,71259.04
71394,vrf,23.6,outdoors,2.5,0.3,180,sem,69579.2
71394,vrf,23.6,outdoors,2.5,0.3,270,com,71517.84
71394,vrf,23.6,outdoors,2.5,0.3,270,sem,69708.23
71394,vrf,23.6,outdoors,2.5,0.7,0,com,72004.98
71394,vrf,23.6,outdoors,2.5,0.7,0,sem,69921.07
71394,vrf,23.6,outdoors,2.5,0.7,90,com,72165.65
71394,vrf,23.6,outdoors,2.5,0.7,90,sem,69984.21
71394,vrf,23.6,outdoors,2.5,0.7,180,com,72005.38
71394,vrf,23.6,outdoors,2.5,0.7,180,sem,69914.59
71394,vrf,9.9,adiabatic,2.5,0.7,90,com,47340.39
71394,vrf,23.6,outdoors,2.5,0.7,270,com,72527.52
71394,vrf,23.6,outdoors,2.5,0.7,270,sem,70192.97
71394,vrf,23.6,outdoors,3.7,0.3,0,com,71132.93
71394,vrf,23.6,outdoors,3.7,0.3,0,sem,69471.42
71394,vrf,23.6,outdoors,3.7,0.3,90,com,71207.4
71394,vrf,23.6,outdoors,3.7,0.3,90,sem,69522.54
71394,vrf,23.6,outdoors,3.7,0.3,180,com,71134.8
71394,vrf,23.6,outdoors,3.7,0.3,180,sem,69499.38
71394,vrf,23.6,outdoors,3.7,0.3,270,com,71328.73
71394,vrf,23.6,outdoors,3.7,0.3,270,sem,69598.76
71394,vrf,9.9,adiabatic,2.5,0.7,90,sem,44599.67
71394,vrf,23.6,outdoors,3.7,0.7,0,com,71865.33
71394,vrf,23.6,outdoors,3.7,0.7,0,sem,69845.41
71394,vrf,23.6,outdoors,3.7,0.7,90,com,72013.88
71394,vrf,23.6,outdoors,3.7,0.7,90,sem,69906.03
71394,vrf,23.6,outdoors,3.7,0.7,180,com,71871.02
71394,vrf,23.6,outdoors,3.7,0.7,180,sem,69846.5
71394,vrf,23.6,outdoors,3.7,0.7,270,com,72318.11
71394,vrf,23.6,outdoors,3.7,0.7,270,sem,70085.08
71394,vrf,9.9,adiabatic,2.5,0.7,180,com,47232.13
71394,vrf,9.9,adiabatic,2.5,0.7,180,sem,44569.64
71394,vrf,9.9,adiabatic,2.5,0.7,270,com,47371.15
71394,vrf,9.9,adiabatic,2.5,0.7,270,sem,44597.68
71394,vrf,9.9,adiabatic,3.7,0.3,0,com,43949.98
71394,vrf,9.9,adiabatic,3.7,0.3,0,sem,42390.11
71394,vrf,9.9,adiabatic,3.7,0.3,90,com,43984.06
71394,vrf,9.9,adiabatic,3.7,0.3,90,sem,42390.19
71394,vrf,9.9,adiabatic,2.5,0.3,0,sem,44120.07
71394,vrf,9.9,adiabatic,3.7,0.3,180,com,43961.7
71394,vrf,9.9,adiabatic,3.7,0.3,180,sem,42443.19
71394,vrf,9.9,adiabatic,3.7,0.3,270,com,44011.93
71394,vrf,9.9,adiabatic,3.7,0.3,270,sem,42523.34
71394,vrf,9.9,adiabatic,3.7,0.7,0,com,44389.85
71394,vrf,9.9,adiabatic,3.7,0.7,0,sem,42723.07
71394,vrf,9.9,adiabatic,3.7,0.7,90,com,44461.62
71394,vrf,9.9,adiabatic,3.7,0.7,90,sem,42766.99
71394,vrf,9.9,adiabatic,3.7,0.7,180,com,44392.93
71394,vrf,9.9,adiabatic,3.7,0.7,180,sem,42786.91
71394,vrf,9.9,adiabatic,2.5,0.3,90,com,46609.27
71394,vrf,9.9,adiabatic,3.7,0.7,270,com,44559.93
71394,vrf,9.9,adiabatic,3.7,0.7,270,sem,42911.07
71394,vrf,9.9,outdoors,2.5,0.3,0,com,43410.29
71394,vrf,9.9,outdoors,2.5,0.3,0,sem,41535.56
71394,vrf,9.9,outdoors,2.5,0.3,90,com,43468.99
71394,vrf,9.9,outdoors,2.5,0.3,90,sem,41680.08
71394,vrf,9.9,outdoors,2.5,0.3,180,com,43433.91
71394,vrf,9.9,outdoors,2.5,0.3,180,sem,41634.84
71394,vrf,9.9,outdoors,2.5,0.3,270,com,43591.73
71394,vrf,9.9,outdoors,2.5,0.3,270,sem,41889.27
71394,vrf,9.9,adiabatic,2.5,0.3,90,sem,44140.04
71394,vrf,9.9,outdoors,2.5,0.7,0,com,43866.32
71394,vrf,9.9,outdoors,2.5,0.7,0,sem,42129.2
71394,vrf,9.9,outdoors,2.5,0.7,90,com,43959.49
71394,vrf,9.9,outdoors,2.5,0.7,90,sem,42314.71
71394,vrf,9.9,outdoors,2.5,0.7,180,com,43883.42
71394,vrf,9.9,outdoors,2.5,0.7,180,sem,42268.93
71394,vrf,9.9,outdoors,2.5,0.7,270,com,44185.41
71394,vrf,9.9,outdoors,2.5,0.7,270,sem,42545.28
71394,vrf,9.9,outdoors,3.7,0.3,0,com,43303.47
71394,vrf,9.9,outdoors,3.7,0.3,0,sem,41358.26
71394,vrf,9.9,adiabatic,2.5,0.3,180,com,46572.77
71394,vrf,9.9,outdoors,3.7,0.3,90,com,43360.38
71394,vrf,9.9,outdoors,3.7,0.3,90,sem,41474.53
71394,vrf,9.9,outdoors,3.7,0.3,180,com,43335.1
71394,vrf,9.9,outdoors,3.7,0.3,180,sem,41439.8
71394,vrf,9.9,outdoors,3.7,0.3,270,com,43456.97
71394,vrf,9.9,outdoors,3.7,0.3,270,sem,41661.54
71394,vrf,9.9,outdoors,3.7,0.7,0,com,43759.74
71394,vrf,9.9,outdoors,3.7,0.7,0,sem,42000.31
71394,vrf,9.9,outdoors,3.7,0.7,90,com,43846.1
71394,vrf,9.9,outdoors,3.7,0.7,90,sem,42176.24
71394,vrf,9.9,adiabatic,2.5,0.3,180,sem,44163.32
71394,vrf,9.9,outdoors,3.7,0.7,180,com,43775.87
71394,vrf,9.9,outdoors,3.7,0.7,180,sem,42130.73
71394,vrf,9.9,outdoors,3.7,0.7,270,com,44026.46
71394,vrf,9.9,outdoors,3.7,0.7,270,sem,42370.37
71394,vrf,23.6,adiabatic,2.5,0.3,0,com,75215.52
71394,vrf,23.6,adiabatic,2.5,0.3,0,sem,72028.52
71394,vrf,23.6,adiabatic,2.5,0.3,90,com,75198.04
71394,vrf,23.6,adiabatic,2.5,0.3,90,sem,72057.24
71394,vrf,23.6,adiabatic,2.5,0.3,180,com,75192.88
71394,vrf,23.6,adiabatic,2.5,0.3,180,sem,72056.26
71394,vrf,9.9,adiabatic,2.5,0.3,270,com,46536.11
71394,vrf,23.6,adiabatic,2.5,0.3,270,com,75196.42
71394,vrf,23.6,adiabatic,2.5,0.3,270,sem,71974.29
71394,vrf,23.6,adiabatic,2.5,0.7,0,com,76049.92
71394,vrf,23.6,adiabatic,2.5,0.7,0,sem,72570.45
71394,vrf,23.6,adiabatic,2.5,0.7,90,com,76098.42
71394,vrf,23.6,adiabatic,2.5,0.7,90,sem,72647.87
71394,vrf,23.6,adiabatic,2.5,0.7,180,com,76020.74
71394,vrf,23.6,adiabatic,2.5,0.7,180,sem,72578.28
71394,vrf,23.6,adiabatic,2.5,0.7,270,com,76246.93
71394,vrf,23.6,adiabatic,2.5,0.7,270,sem,72633.71
71394,vrf,9.9,adiabatic,2.5,0.3,270,sem,44108.56
71394,vrf,23.6,adiabatic,3.7,0.3,0,com,71822.61
71394,vrf,23.6,adiabatic,3.7,0.3,0,sem,69906.48
71394,vrf,23.6,adiabatic,3.7,0.3,90,com,71862.28
71394,vrf,23.6,adiabatic,3.7,0.3,90,sem,69931.45
71394,vrf,23.6,adiabatic,3.7,0.3,180,com,71817.32
71394,vrf,23.6,adiabatic,3.7,0.3,180,sem,69925.79
71394,vrf,23.6,adiabatic,3.7,0.3,270,com,71892.24
71394,vrf,23.6,adiabatic,3.7,0.3,270,sem,69955.32
71394,vrf,23.6,adiabatic,3.7,0.7,0,com,72468.61
71394,vrf,23.6,adiabatic,3.7,0.7,0,sem,70241.26
71394,vrf,9.9,adiabatic,2.5,0.7,0,com,47282.67
71394,vrf,23.6,adiabatic,3.7,0.7,90,com,72569.05
71394,vrf,23.6,adiabatic,3.7,0.7,90,sem,70299.5
71394,vrf,23.6,adiabatic,3.7,0.7,180,com,72455.7
71394,vrf,23.6,adiabatic,3.7,0.7,180,sem,70243.26
71394,vrf,23.6,adiabatic,3.7,0.7,270,com,72719.25
71394,vrf,23.6,adiabatic,3.7,0.7,270,sem,70374.78
71394,vrf,23.6,outdoors,2.5,0.3,0,com,71259.74
71394,vrf,23.6,outdoors,2.5,0.3,0,sem,69555.65
71394,vrf,23.6,outdoors,2.5,0.3,90,com,71343.64
71394,vrf,23.6,outdoors,2.5,0.3,90,sem,69606.66
71394,vrf,9.9,adiabatic,2.5,0.7,0,sem,44536.06
71394,split,9.9,adiabatic,2.5,0.3,0,com,80598.71
71394,split,23.6,outdoors,2.5,0.3,180,com,101277.85
71394,split,23.6,outdoors,2.5,0.3,180,sem,95964.83
71394,split,23.6,outdoors,2.5,0.3,270,com,101765.79
71394,split,23.6,outdoors,2.5,0.3,270,sem,96182.87
71394,split,23.6,outdoors,2.5,0.7,0,com,102478.98
71394,split,23.6,outdoors,2.5,0.7,0,sem,97005.41
71394,split,23.6,outdoors,2.5,0.7,90,com,101630.1
71394,split,23.6,outdoors,2.5,0.7,90,sem,96109.01
71394,split,23.6,outdoors,2.5,0.7,180,com,103115.45
71394,split,23.6,outdoors,2.5,0.7,180,sem,97704.62
71394,split,9.9,adiabatic,2.5,0.7,90,com,78520.17
71394,split,23.6,outdoors,2.5,0.7,270,com,103809.64
71394,split,23.6,outdoors,2.5,0.7,270,sem,97744.36
71394,split,23.6,outdoors,3.7,0.3,0,com,100537.08
71394,split,23.6,outdoors,3.7,0.3,0,sem,95172.82
71394,split,23.6,outdoors,3.7,0.3,90,com,99690.45
71394,split,23.6,outdoors,3.7,0.3,90,sem,94283.01
71394,split,23.6,outdoors,3.7,0.3,180,com,100897.01
71394,split,23.6,outdoors,3.7,0.3,180,sem,95572.73
71394,split,23.6,outdoors,3.7,0.3,270,com,101489.48
71394,split,23.6,outdoors,3.7,0.3,270,sem,95624.51
71394,split,9.9,adiabatic,2.5,0.7,90,sem,72433.95
71394,split,23.6,outdoors,3.7,0.7,0,com,102197.95
71394,split,23.6,outdoors,3.7,0.7,0,sem,96730.46
71394,split,23.6,outdoors,3.7,0.7,90,com,101185.66
71394,split,23.6,outdoors,3.7,0.7,90,sem,95700.07
71394,split,23.6,outdoors,3.7,0.7,180,com,102774.19
71394,split,23.6,outdoors,3.7,0.7,180,sem,97349.95
71394,split,23.6,outdoors,3.7,0.7,270,com,103191.6
71394,split,23.6,outdoors,3.7,0.7,270,sem,97165.63
71394,split,9.9,adiabatic,2.5,0.7,180,com,83127.18
71394,split,9.9,adiabatic,2.5,0.7,180,sem,77023.85
71394,split,9.9,adiabatic,2.5,0.7,270,com,82643.61
71394,split,9.9,adiabatic,2.5,0.7,270,sem,75760.52
71394,split,9.9,adiabatic,3.7,0.3,0,com,71871.75
71394,split,9.9,adiabatic,3.7,0.3,0,sem,66628.87
71394,split,9.9,adiabatic,3.7,0.3,90,com,70267
71394,split,9.9,adiabatic,3.7,0.3,90,sem,64795.51
71394,split,9.9,adiabatic,2.5,0.3,0,sem,74919.12
71394,split,9.9,adiabatic,3.7,0.3,180,com,72175.31
71394,split,9.9,adiabatic,3.7,0.3,180,sem,66893.58
71394,split,9.9,adiabatic,3.7,0.3,270,com,72576.41
71394,split,9.9,adiabatic,3.7,0.3,270,sem,66424.31
71394,split,9.9,adiabatic,3.7,0.7,0,com,73182.99
71394,split,9.9,adiabatic,3.7,0.7,0,sem,67808.75
71394,split,9.9,adiabatic,3.7,0.7,90,com,71299.36
71394,split,9.9,adiabatic,3.7,0.7,90,sem,65739.4
71394,split,9.9,adiabatic,3.7,0.7,180,com,73750.56
71394,split,9.9,adiabatic,3.7,0.7,180,sem,68380.5
71394,split,9.9,adiabatic,2.5,0.3,90,com,78258.33
71394,split,9.9,adiabatic,3.7,0.7,270,com,73504.4
71394,split,9.9,adiabatic,3.7,0.7,270,sem,67352.15
71394,split,9.9,outdoors,2.5,0.3,0,com,68212.9
71394,split,9.9,outdoors,2.5,0.3,0,sem,63084.56
71394,split,9.9,outdoors,2.5,0.3,90,com,67754.26
71394,split,9.9,outdoors,2.5,0.3,90,sem,62519.72
71394,split,9.9,outdoors,2.5,0.3,180,com,68555.07
71394,split,9.9,outdoors,2.5,0.3,180,sem,63521.7
71394,split,9.9,outdoors,2.5,0.3,270,com,69149.12
71394,split,9.9,outdoors,2.5,0.3,270,sem,63480.89
71394,split,9.9,adiabatic,2.5,0.3,90,sem,72230
71394,split,9.9,outdoors,2.5,0.7,0,com,69972.55
71394,split,9.9,outdoors,2.5,0.7,0,sem,64725.2
71394,split,9.9,outdoors,2.5,0.7,90,com,69466.77
71394,split,9.9,outdoors,2.5,0.7,90,sem,64151.42
71394,split,9.9,outdoors,2.5,0.7,180,com,70496.4
71394,split,9.9,outdoors,2.5,0.7,180,sem,65366.36
71394,split,9.9,outdoors,2.5,0.7,270,com,71122.1
71394,split,9.9,outdoors,2.5,0.7,270,sem,65346.69
71394,split,9.9,outdoors,3.7,0.3,0,com,67789.53
71394,split,9.9,outdoors,3.7,0.3,0,sem,62687.36
71394,split,9.9,adiabatic,2.5,0.3,180,com,81639.71
71394,split,9.9,outdoors,3.7,0.3,90,com,67241.78
71394,split,9.9,outdoors,3.7,0.3,90,sem,62030.04
71394,split,9.9,outdoors,3.7,0.3,180,com,68088.14
71394,split,9.9,outdoors,3.7,0.3,180,sem,63066.76
71394,split,9.9,outdoors,3.7,0.3,270,com,68572.9
71394,split,9.9,outdoors,3.7,0.3,270,sem,62838.36
71394,split,9.9,outdoors,3.7,0.7,0,com,69578.46
71394,split,9.9,outdoors,3.7,0.7,0,sem,64356.83
71394,split,9.9,outdoors,3.7,0.7,90,com,68928.31
71394,split,9.9,outdoors,3.7,0.7,90,sem,63659.62
71394,split,9.9,adiabatic,2.5,0.3,180,sem,75418.57
71394,split,9.9,outdoors,3.7,0.7,180,com,70069.53
71394,split,9.9,outdoors,3.7,0.7,180,sem,64945.66
71394,split,9.9,outdoors,3.7,0.7,270,com,70430.69
71394,split,9.9,outdoors,3.7,0.7,270,sem,64708.05
71394,split,23.6,adiabatic,2.5,0.3,0,com,111333.43
71394,split,23.6,adiabatic,2.5,0.3,0,sem,105526.81
71394,split,23.6,adiabatic,2.5,0.3,90,com,109056
71394,split,23.6,adiabatic,2.5,0.3,90,sem,102898.76
71394,split,23.6,adiabatic,2.5,0.3,180,com,112258.6
71394,split,23.6,adiabatic,2.5,0.3,180,sem,105836.77
71394,split,9.9,adiabatic,2.5,0.3,270,com,81686.54
71394,split,23.6,adiabatic,2.5,0.3,270,com,112489.71
71394,split,23.6,adiabatic,2.5,0.3,270,sem,106716.5
71394,split,23.6,adiabatic,2.5,0.7,0,com,112190.11
71394,split,23.6,adiabatic,2.5,0.7,0,sem,106418.86
71394,split,23.6,adiabatic,2.5,0.7,90,com,109200.82
71394,split,23.6,adiabatic,2.5,0.7,90,sem,102989.53
71394,split,23.6,adiabatic,2.5,0.7,180,com,113624.13
71394,split,23.6,adiabatic,2.5,0.7,180,sem,107372.5
71394,split,23.6,adiabatic,2.5,0.7,270,com,113675.38
71394,split,23.6,adiabatic,2.5,0.7,270,sem,107190.46
71394,split,9.9,adiabatic,2.5,0.3,270,sem,76208.7
71394,split,23.6,adiabatic,3.7,0.3,0,com,103483.33
71394,split,23.6,adiabatic,3.7,0.3,0,sem,97924.56
71394,split,23.6,adiabatic,3.7,0.3,90,com,101658.04
71394,split,23.6,adiabatic,3.7,0.3,90,sem,95975.39
71394,split,23.6,adiabatic,3.7,0.3,180,com,103726.18
71394,split,23.6,adiabatic,3.7,0.3,180,sem,98177.06
71394,split,23.6,adiabatic,3.7,0.3,270,com,104227.03
71394,split,23.6,adiabatic,3.7,0.3,270,sem,98397.83
71394,split,23.6,adiabatic,3.7,0.7,0,com,104710.87
71394,split,23.6,adiabatic,3.7,0.7,0,sem,99039.01
71394,split,9.9,adiabatic,2.5,0.7,0,com,81586.14
71394,split,23.6,adiabatic,3.7,0.7,90,com,102528.02
71394,split,23.6,adiabatic,3.7,0.7,90,sem,96755.93
71394,split,23.6,adiabatic,3.7,0.7,180,com,105236.12
71394,split,23.6,adiabatic,3.7,0.7,180,sem,99602.21
71394,split,23.6,adiabatic,3.7,0.7,270,com,105438.01
71394,split,23.6,adiabatic,3.7,0.7,270,sem,98984.54
71394,split,23.6,outdoors,2.5,0.3,0,com,100850.11
71394,split,23.6,outdoors,2.5,0.3,0,sem,95473.58
71394,split,23.6,outdoors,2.5,0.3,90,com,100118.18
71394,split,23.6,outdoors,2.5,0.3,90,sem,94684.72
71394,split,9.9,adiabatic,2.5,0.7,0,sem,75852.87
