"case","seed","epw","afn","area","atm","azimuth","boundaries","cdh","envelope","hvac","lights","shgc"
"afn_max_area_510_atm_13_azi_223.31_bounds_outdoors_cdh_31_env_heavy_hvac_vrf_lights_22.73_shgc_0.59","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MA_Grajau.818230_INMET","max",272,13,223.31,"outdoors",63545,"heavy","vrf",22.73,0.59
"afn_max_area_510_atm_13_azi_223.31_bounds_outdoors_cdh_115_env_heavy_hvac_vrf_lights_15.73_shgc_0.59","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_SP_Sao.Paulo.837810_INMET","max",272,13,223.31,"outdoors",14172,"heavy","vrf",15.73,0.59
"afn_max_area_510_atm_13_azi_223.31_bounds_outdoors_cdh_115_env_heavy_hvac_vrf_lights_22.73_shgc_0.45","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_SP_Sao.Paulo.837810_INMET","max",272,13,223.31,"outdoors",14172,"heavy","vrf",22.73,0.45
"afn_max_area_226_atm_16_azi_231.79_bounds_outdoors_cdh_53_env_heavy_hvac_vrf_lights_12.92_shgc_0.66","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MT_Comodoro.866610_INMET","max",320,16,231.79,"outdoors",44105,"heavy","vrf",12.92,0.66
"afn_max_area_460_atm_16_azi_231.79_bounds_outdoors_cdh_53_env_heavy_hvac_vrf_lights_12.92_shgc_0.66","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MT_Comodoro.866610_INMET","max",733,16,231.79,"outdoors",44105,"heavy","vrf",12.92,0.66
"afn_max_area_226_atm_16_azi_19.68_bounds_outdoors_cdh_53_env_heavy_hvac_vrf_lights_12.92_shgc_0.66","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MT_Comodoro.866610_INMET","max",320,16,19.68,"outdoors",44105,"heavy","vrf",12.92,0.66
"afn_max_area_226_atm_16_azi_231.79_bounds_outdoors_cdh_17_env_heavy_hvac_vrf_lights_12.92_shgc_0.66","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_ES_Alfredo.Chaves.868290_INMET","max",320,16,231.79,"outdoors",47324,"heavy","vrf",12.92,0.66
"afn_max_area_226_atm_16_azi_231.79_bounds_outdoors_cdh_53_env_heavy_hvac_vrf_lights_19.92_shgc_0.66","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MT_Comodoro.866610_INMET","max",320,16,231.79,"outdoors",44105,"heavy","vrf",19.92,0.66
"afn_max_area_226_atm_16_azi_231.79_bounds_outdoors_cdh_53_env_heavy_hvac_vrf_lights_12.92_shgc_0.25","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MT_Comodoro.866610_INMET","max",320,16,231.79,"outdoors",44105,"heavy","vrf",12.92,0.25
"afn_max_area_460_atm_16_azi_19.68_bounds_outdoors_cdh_17_env_heavy_hvac_vrf_lights_19.92_shgc_0.25","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_ES_Alfredo.Chaves.868290_INMET","max",733,16,19.68,"outdoors",47324,"heavy","vrf",19.92,0.25
"afn_max_area_226_atm_16_azi_19.68_bounds_outdoors_cdh_17_env_heavy_hvac_vrf_lights_19.92_shgc_0.25","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_ES_Alfredo.Chaves.868290_INMET","max",320,16,19.68,"outdoors",47324,"heavy","vrf",19.92,0.25
"afn_max_area_460_atm_16_azi_231.79_bounds_outdoors_cdh_17_env_heavy_hvac_vrf_lights_19.92_shgc_0.25","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_ES_Alfredo.Chaves.868290_INMET","max",733,16,231.79,"outdoors",47324,"heavy","vrf",19.92,0.25
"afn_max_area_460_atm_16_azi_19.68_bounds_outdoors_cdh_53_env_heavy_hvac_vrf_lights_19.92_shgc_0.25","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MT_Comodoro.866610_INMET","max",733,16,19.68,"outdoors",44105,"heavy","vrf",19.92,0.25
"afn_max_area_460_atm_16_azi_19.68_bounds_outdoors_cdh_17_env_heavy_hvac_vrf_lights_12.92_shgc_0.25","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_ES_Alfredo.Chaves.868290_INMET","max",733,16,19.68,"outdoors",47324,"heavy","vrf",12.92,0.25
"afn_max_area_460_atm_16_azi_19.68_bounds_outdoors_cdh_17_env_heavy_hvac_vrf_lights_19.92_shgc_0.66","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_ES_Alfredo.Chaves.868290_INMET","max",733,16,19.68,"outdoors",47324,"heavy","vrf",19.92,0.66
"afn_max_area_624_atm_10_azi_50.79_bounds_outdoors_cdh_113_env_heavy_hvac_vrf_lights_20.42_shgc_0.41","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_SP_Lins.868400_INMET","max",517,10,50.79,"outdoors",29664,"heavy","vrf",20.42,0.41
"afn_max_area_62_atm_10_azi_50.79_bounds_outdoors_cdh_113_env_heavy_hvac_vrf_lights_20.42_shgc_0.41","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_SP_Lins.868400_INMET","max",511.6,10,50.79,"outdoors",29664,"heavy","vrf",20.42,0.41
"afn_max_area_624_atm_9_azi_50.79_bounds_outdoors_cdh_113_env_heavy_hvac_vrf_lights_20.42_shgc_0.41","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_SP_Lins.868400_INMET","max",517,9,50.79,"outdoors",29664,"heavy","vrf",20.42,0.41
"afn_max_area_624_atm_10_azi_200.68_bounds_outdoors_cdh_113_env_heavy_hvac_vrf_lights_20.42_shgc_0.41","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_SP_Lins.868400_INMET","max",517,10,200.68,"outdoors",29664,"heavy","vrf",20.42,0.41
"afn_max_area_624_atm_10_azi_50.79_bounds_outdoors_cdh_77_env_heavy_hvac_vrf_lights_20.42_shgc_0.41","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PR_General.Carneiro.869410_INMET","max",517,10,50.79,"outdoors",38156,"heavy","vrf",20.42,0.41
"afn_max_area_624_atm_10_azi_50.79_bounds_outdoors_cdh_113_env_heavy_hvac_vrf_lights_12.42_shgc_0.41","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_SP_Lins.868400_INMET","max",517,10,50.79,"outdoors",29664,"heavy","vrf",12.42,0.41
"afn_max_area_624_atm_10_azi_50.79_bounds_outdoors_cdh_113_env_heavy_hvac_vrf_lights_20.42_shgc_0.5","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_SP_Lins.868400_INMET","max",517,10,50.79,"outdoors",29664,"heavy","vrf",20.42,0.5
"afn_max_area_62_atm_9_azi_200.68_bounds_outdoors_cdh_77_env_heavy_hvac_vrf_lights_12.42_shgc_0.5","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PR_General.Carneiro.869410_INMET","max",511.6,9,200.68,"outdoors",38156,"heavy","vrf",12.42,0.5
"afn_max_area_624_atm_9_azi_200.68_bounds_outdoors_cdh_77_env_heavy_hvac_vrf_lights_12.42_shgc_0.5","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PR_General.Carneiro.869410_INMET","max",517,9,200.68,"outdoors",38156,"heavy","vrf",12.42,0.5
"afn_max_area_62_atm_10_azi_200.68_bounds_outdoors_cdh_77_env_heavy_hvac_vrf_lights_12.42_shgc_0.5","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PR_General.Carneiro.869410_INMET","max",511.6,10,200.68,"outdoors",38156,"heavy","vrf",12.42,0.5
"afn_max_area_62_atm_9_azi_50.79_bounds_outdoors_cdh_77_env_heavy_hvac_vrf_lights_12.42_shgc_0.5","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PR_General.Carneiro.869410_INMET","max",511.6,9,50.79,"outdoors",38156,"heavy","vrf",12.42,0.5
"afn_max_area_62_atm_9_azi_200.68_bounds_outdoors_cdh_113_env_heavy_hvac_vrf_lights_12.42_shgc_0.5","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_SP_Lins.868400_INMET","max",511.6,9,200.68,"outdoors",29664,"heavy","vrf",12.42,0.5
"afn_max_area_62_atm_9_azi_200.68_bounds_outdoors_cdh_77_env_heavy_hvac_vrf_lights_20.42_shgc_0.5","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PR_General.Carneiro.869410_INMET","max",511.6,9,200.68,"outdoors",38156,"heavy","vrf",20.42,0.5
"afn_max_area_62_atm_9_azi_200.68_bounds_outdoors_cdh_77_env_heavy_hvac_vrf_lights_12.42_shgc_0.41","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PR_General.Carneiro.869410_INMET","max",511.6,9,200.68,"outdoors",38156,"heavy","vrf",12.42,0.41
"afn_max_area_27_atm_13_azi_322.29_bounds_outdoors_cdh_83_env_heavy_hvac_vrf_lights_24.17_shgc_0.29","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PR_Paranapoema.868620_INMET","max",360,13,322.29,"outdoors",33656,"heavy","vrf",24.17,0.29
"afn_max_area_261_atm_13_azi_322.29_bounds_outdoors_cdh_83_env_heavy_hvac_vrf_lights_24.17_shgc_0.29","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PR_Paranapoema.868620_INMET","max",449,13,322.29,"outdoors",33656,"heavy","vrf",24.17,0.29
"afn_max_area_27_atm_12_azi_322.29_bounds_outdoors_cdh_83_env_heavy_hvac_vrf_lights_24.17_shgc_0.29","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PR_Paranapoema.868620_INMET","max",360,12,322.29,"outdoors",33656,"heavy","vrf",24.17,0.29
"afn_max_area_27_atm_13_azi_110.18_bounds_outdoors_cdh_83_env_heavy_hvac_vrf_lights_24.17_shgc_0.29","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PR_Paranapoema.868620_INMET","max",360,13,110.18,"outdoors",33656,"heavy","vrf",24.17,0.29
"afn_max_area_27_atm_13_azi_322.29_bounds_outdoors_cdh_47_env_heavy_hvac_vrf_lights_24.17_shgc_0.29","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MS_Miranda.868070_INMET","max",360,13,322.29,"outdoors",46319,"heavy","vrf",24.17,0.29
"afn_max_area_27_atm_13_azi_322.29_bounds_outdoors_cdh_83_env_heavy_hvac_vrf_lights_16.17_shgc_0.29","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PR_Paranapoema.868620_INMET","max",360,13,322.29,"outdoors",33656,"heavy","vrf",16.17,0.29
"afn_max_area_27_atm_13_azi_322.29_bounds_outdoors_cdh_83_env_heavy_hvac_vrf_lights_24.17_shgc_0.38","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PR_Paranapoema.868620_INMET","max",360,13,322.29,"outdoors",33656,"heavy","vrf",24.17,0.38
"afn_max_area_261_atm_12_azi_110.18_bounds_outdoors_cdh_47_env_heavy_hvac_vrf_lights_16.17_shgc_0.38","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MS_Miranda.868070_INMET","max",449,12,110.18,"outdoors",46319,"heavy","vrf",16.17,0.38
"afn_max_area_27_atm_12_azi_110.18_bounds_outdoors_cdh_47_env_heavy_hvac_vrf_lights_16.17_shgc_0.38","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MS_Miranda.868070_INMET","max",360,12,110.18,"outdoors",46319,"heavy","vrf",16.17,0.38
"afn_max_area_261_atm_13_azi_110.18_bounds_outdoors_cdh_47_env_heavy_hvac_vrf_lights_16.17_shgc_0.38","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MS_Miranda.868070_INMET","max",449,13,110.18,"outdoors",46319,"heavy","vrf",16.17,0.38
"afn_max_area_261_atm_12_azi_322.29_bounds_outdoors_cdh_47_env_heavy_hvac_vrf_lights_16.17_shgc_0.38","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MS_Miranda.868070_INMET","max",449,12,322.29,"outdoors",46319,"heavy","vrf",16.17,0.38
"afn_max_area_261_atm_12_azi_110.18_bounds_outdoors_cdh_83_env_heavy_hvac_vrf_lights_16.17_shgc_0.38","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PR_Paranapoema.868620_INMET","max",449,12,110.18,"outdoors",33656,"heavy","vrf",16.17,0.38
"afn_max_area_261_atm_12_azi_110.18_bounds_outdoors_cdh_47_env_heavy_hvac_vrf_lights_24.17_shgc_0.38","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MS_Miranda.868070_INMET","max",449,12,110.18,"outdoors",46319,"heavy","vrf",24.17,0.38
"afn_max_area_261_atm_12_azi_110.18_bounds_outdoors_cdh_47_env_heavy_hvac_vrf_lights_16.17_shgc_0.29","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MS_Miranda.868070_INMET","max",449,12,110.18,"outdoors",46319,"heavy","vrf",16.17,0.29
"afn_max_area_425_atm_6_azi_141.29_bounds_outdoors_cdh_23_env_heavy_hvac_vrf_lights_16.67_shgc_0.54","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_GO_Cristalina.867370_INMET","max",955,6,141.29,"outdoors",19916,"heavy","vrf",16.67,0.54
"afn_max_area_659_atm_6_azi_141.29_bounds_outdoors_cdh_23_env_heavy_hvac_vrf_lights_16.67_shgc_0.54","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_GO_Cristalina.867370_INMET","max",630,6,141.29,"outdoors",19916,"heavy","vrf",16.67,0.54
"afn_max_area_425_atm_6_azi_291.18_bounds_outdoors_cdh_23_env_heavy_hvac_vrf_lights_16.67_shgc_0.54","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_GO_Cristalina.867370_INMET","max",955,6,291.18,"outdoors",19916,"heavy","vrf",16.67,0.54
"afn_max_area_425_atm_6_azi_141.29_bounds_outdoors_cdh_107_env_heavy_hvac_vrf_lights_16.67_shgc_0.54","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_SC_Joacaba-Santa.Terezinha.Muni.AP.869550_INMET","max",955,6,141.29,"outdoors",38242,"heavy","vrf",16.67,0.54
"afn_max_area_425_atm_6_azi_141.29_bounds_outdoors_cdh_23_env_heavy_hvac_vrf_lights_23.67_shgc_0.54","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_GO_Cristalina.867370_INMET","max",955,6,141.29,"outdoors",19916,"heavy","vrf",23.67,0.54
"afn_max_area_425_atm_6_azi_141.29_bounds_outdoors_cdh_23_env_heavy_hvac_vrf_lights_16.67_shgc_0.63","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_GO_Cristalina.867370_INMET","max",955,6,141.29,"outdoors",19916,"heavy","vrf",16.67,0.63
"afn_max_area_659_atm_6_azi_291.18_bounds_outdoors_cdh_107_env_heavy_hvac_vrf_lights_23.67_shgc_0.63","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_SC_Joacaba-Santa.Terezinha.Muni.AP.869550_INMET","max",630,6,291.18,"outdoors",38242,"heavy","vrf",23.67,0.63
"afn_max_area_425_atm_6_azi_291.18_bounds_outdoors_cdh_107_env_heavy_hvac_vrf_lights_23.67_shgc_0.63","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_SC_Joacaba-Santa.Terezinha.Muni.AP.869550_INMET","max",955,6,291.18,"outdoors",38242,"heavy","vrf",23.67,0.63
"afn_max_area_659_atm_6_azi_141.29_bounds_outdoors_cdh_107_env_heavy_hvac_vrf_lights_23.67_shgc_0.63","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_SC_Joacaba-Santa.Terezinha.Muni.AP.869550_INMET","max",630,6,141.29,"outdoors",38242,"heavy","vrf",23.67,0.63
"afn_max_area_659_atm_6_azi_291.18_bounds_outdoors_cdh_23_env_heavy_hvac_vrf_lights_23.67_shgc_0.63","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_GO_Cristalina.867370_INMET","max",630,6,291.18,"outdoors",19916,"heavy","vrf",23.67,0.63
"afn_max_area_659_atm_6_azi_291.18_bounds_outdoors_cdh_107_env_heavy_hvac_vrf_lights_16.67_shgc_0.63","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_SC_Joacaba-Santa.Terezinha.Muni.AP.869550_INMET","max",630,6,291.18,"outdoors",38242,"heavy","vrf",16.67,0.63
"afn_max_area_659_atm_6_azi_291.18_bounds_outdoors_cdh_107_env_heavy_hvac_vrf_lights_23.67_shgc_0.54","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_SC_Joacaba-Santa.Terezinha.Muni.AP.869550_INMET","max",630,6,291.18,"outdoors",38242,"heavy","vrf",23.67,0.54
"afn_max_area_126_atm_8_azi_96.04_bounds_outdoors_cdh_38_env_heavy_hvac_vrf_lights_22.3_shgc_0.48","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MG_Muriae.868520_INMET","max",882,8,96.04,"outdoors",45618,"heavy","vrf",22.3,0.48
"afn_max_area_759_atm_8_azi_96.04_bounds_outdoors_cdh_38_env_heavy_hvac_vrf_lights_22.3_shgc_0.48","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MG_Muriae.868520_INMET","max",452,8,96.04,"outdoors",45618,"heavy","vrf",22.3,0.48
"afn_max_area_126_atm_11_azi_96.04_bounds_outdoors_cdh_38_env_heavy_hvac_vrf_lights_22.3_shgc_0.48","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MG_Muriae.868520_INMET","max",882,11,96.04,"outdoors",45618,"heavy","vrf",22.3,0.48
"afn_max_area_126_atm_8_azi_245.93_bounds_outdoors_cdh_38_env_heavy_hvac_vrf_lights_22.3_shgc_0.48","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MG_Muriae.868520_INMET","max",882,8,245.93,"outdoors",45618,"heavy","vrf",22.3,0.48
"afn_max_area_126_atm_8_azi_96.04_bounds_outdoors_cdh_92_env_heavy_hvac_vrf_lights_22.3_shgc_0.48","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_RS_Canela.AP.869800_INMET","max",882,8,96.04,"outdoors",10764,"heavy","vrf",22.3,0.48
"afn_max_area_126_atm_8_azi_96.04_bounds_outdoors_cdh_38_env_heavy_hvac_vrf_lights_14.3_shgc_0.48","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MG_Muriae.868520_INMET","max",882,8,96.04,"outdoors",45618,"heavy","vrf",14.3,0.48
"afn_max_area_126_atm_8_azi_96.04_bounds_outdoors_cdh_38_env_heavy_hvac_vrf_lights_22.3_shgc_0.31","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MG_Muriae.868520_INMET","max",882,8,96.04,"outdoors",45618,"heavy","vrf",22.3,0.31
"afn_max_area_759_atm_11_azi_245.93_bounds_outdoors_cdh_92_env_heavy_hvac_vrf_lights_14.3_shgc_0.31","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_RS_Canela.AP.869800_INMET","max",452,11,245.93,"outdoors",10764,"heavy","vrf",14.3,0.31
"afn_max_area_126_atm_11_azi_245.93_bounds_outdoors_cdh_92_env_heavy_hvac_vrf_lights_14.3_shgc_0.31","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_RS_Canela.AP.869800_INMET","max",882,11,245.93,"outdoors",10764,"heavy","vrf",14.3,0.31
"afn_max_area_759_atm_8_azi_245.93_bounds_outdoors_cdh_92_env_heavy_hvac_vrf_lights_14.3_shgc_0.31","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_RS_Canela.AP.869800_INMET","max",452,8,245.93,"outdoors",10764,"heavy","vrf",14.3,0.31
"afn_max_area_759_atm_11_azi_96.04_bounds_outdoors_cdh_92_env_heavy_hvac_vrf_lights_14.3_shgc_0.31","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_RS_Canela.AP.869800_INMET","max",452,11,96.04,"outdoors",10764,"heavy","vrf",14.3,0.31
"afn_max_area_759_atm_11_azi_245.93_bounds_outdoors_cdh_38_env_heavy_hvac_vrf_lights_14.3_shgc_0.31","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MG_Muriae.868520_INMET","max",452,11,245.93,"outdoors",45618,"heavy","vrf",14.3,0.31
"afn_max_area_759_atm_11_azi_245.93_bounds_outdoors_cdh_92_env_heavy_hvac_vrf_lights_22.3_shgc_0.31","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_RS_Canela.AP.869800_INMET","max",452,11,245.93,"outdoors",10764,"heavy","vrf",22.3,0.31
"afn_max_area_759_atm_11_azi_245.93_bounds_outdoors_cdh_92_env_heavy_hvac_vrf_lights_14.3_shgc_0.48","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_RS_Canela.AP.869800_INMET","max",452,11,245.93,"outdoors",10764,"heavy","vrf",14.3,0.48
"afn_max_area_524_atm_15_azi_277.04_bounds_outdoors_cdh_98_env_heavy_hvac_vrf_lights_14.8_shgc_0.73","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_RS_Sao.Borja.869600_INMET","max",269,15,277.04,"outdoors",23632,"heavy","vrf",14.8,0.73
"afn_max_area_361_atm_15_azi_277.04_bounds_outdoors_cdh_98_env_heavy_hvac_vrf_lights_14.8_shgc_0.73","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_RS_Sao.Borja.869600_INMET","max",1570,15,277.04,"outdoors",23632,"heavy","vrf",14.8,0.73
"afn_max_area_524_atm_4_azi_277.04_bounds_outdoors_cdh_98_env_heavy_hvac_vrf_lights_14.8_shgc_0.73","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_RS_Sao.Borja.869600_INMET","max",269,4,277.04,"outdoors",23632,"heavy","vrf",14.8,0.73
"afn_max_area_524_atm_15_azi_64.93_bounds_outdoors_cdh_98_env_heavy_hvac_vrf_lights_14.8_shgc_0.73","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_RS_Sao.Borja.869600_INMET","max",269,15,64.93,"outdoors",23632,"heavy","vrf",14.8,0.73
"afn_max_area_524_atm_15_azi_277.04_bounds_outdoors_cdh_32_env_heavy_hvac_vrf_lights_14.8_shgc_0.73","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MG_Aguas.Vermelhas.867220_INMET","max",269,15,277.04,"outdoors",26508,"heavy","vrf",14.8,0.73
"afn_max_area_524_atm_15_azi_277.04_bounds_outdoors_cdh_98_env_heavy_hvac_vrf_lights_21.8_shgc_0.73","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_RS_Sao.Borja.869600_INMET","max",269,15,277.04,"outdoors",23632,"heavy","vrf",21.8,0.73
"afn_max_area_524_atm_15_azi_277.04_bounds_outdoors_cdh_98_env_heavy_hvac_vrf_lights_14.8_shgc_0.56","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_RS_Sao.Borja.869600_INMET","max",269,15,277.04,"outdoors",23632,"heavy","vrf",14.8,0.56
"afn_max_area_361_atm_4_azi_64.93_bounds_outdoors_cdh_32_env_heavy_hvac_vrf_lights_21.8_shgc_0.56","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MG_Aguas.Vermelhas.867220_INMET","max",1570,4,64.93,"outdoors",26508,"heavy","vrf",21.8,0.56
"afn_max_area_524_atm_4_azi_64.93_bounds_outdoors_cdh_32_env_heavy_hvac_vrf_lights_21.8_shgc_0.56","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MG_Aguas.Vermelhas.867220_INMET","max",269,4,64.93,"outdoors",26508,"heavy","vrf",21.8,0.56
"afn_max_area_361_atm_15_azi_64.93_bounds_outdoors_cdh_32_env_heavy_hvac_vrf_lights_21.8_shgc_0.56","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MG_Aguas.Vermelhas.867220_INMET","max",1570,15,64.93,"outdoors",26508,"heavy","vrf",21.8,0.56
"afn_max_area_361_atm_4_azi_277.04_bounds_outdoors_cdh_32_env_heavy_hvac_vrf_lights_21.8_shgc_0.56","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MG_Aguas.Vermelhas.867220_INMET","max",1570,4,277.04,"outdoors",26508,"heavy","vrf",21.8,0.56
"afn_max_area_361_atm_4_azi_64.93_bounds_outdoors_cdh_98_env_heavy_hvac_vrf_lights_21.8_shgc_0.56","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_RS_Sao.Borja.869600_INMET","max",1570,4,64.93,"outdoors",23632,"heavy","vrf",21.8,0.56
"afn_max_area_361_atm_4_azi_64.93_bounds_outdoors_cdh_32_env_heavy_hvac_vrf_lights_14.8_shgc_0.56","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MG_Aguas.Vermelhas.867220_INMET","max",1570,4,64.93,"outdoors",26508,"heavy","vrf",14.8,0.56
"afn_max_area_361_atm_4_azi_64.93_bounds_outdoors_cdh_32_env_heavy_hvac_vrf_lights_21.8_shgc_0.73","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_MG_Aguas.Vermelhas.867220_INMET","max",1570,4,64.93,"outdoors",26508,"heavy","vrf",21.8,0.73
"afn_max_area_325_atm_5_azi_5.54_bounds_outdoors_cdh_68_env_heavy_hvac_vrf_lights_11.05_shgc_0.6","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PB_Joao.Pessoa.819180_INMET","max",923.4,5,5.54,"outdoors",67669,"heavy","vrf",11.05,0.6
"afn_max_area_162_atm_5_azi_5.54_bounds_outdoors_cdh_68_env_heavy_hvac_vrf_lights_11.05_shgc_0.6","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PB_Joao.Pessoa.819180_INMET","max",1214.6,5,5.54,"outdoors",67669,"heavy","vrf",11.05,0.6
"afn_max_area_325_atm_14_azi_5.54_bounds_outdoors_cdh_68_env_heavy_hvac_vrf_lights_11.05_shgc_0.6","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PB_Joao.Pessoa.819180_INMET","max",923.4,14,5.54,"outdoors",67669,"heavy","vrf",11.05,0.6
"afn_max_area_325_atm_5_azi_336.43_bounds_outdoors_cdh_68_env_heavy_hvac_vrf_lights_11.05_shgc_0.6","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PB_Joao.Pessoa.819180_INMET","max",923.4,5,336.43,"outdoors",67669,"heavy","vrf",11.05,0.6
"afn_max_area_325_atm_5_azi_5.54_bounds_outdoors_cdh_62_env_heavy_hvac_vrf_lights_11.05_shgc_0.6","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PA_Paragominas.817450_INMET","max",923.4,5,5.54,"outdoors",69758,"heavy","vrf",11.05,0.6
"afn_max_area_325_atm_5_azi_5.54_bounds_outdoors_cdh_68_env_heavy_hvac_vrf_lights_18.05_shgc_0.6","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PB_Joao.Pessoa.819180_INMET","max",923.4,5,5.54,"outdoors",67669,"heavy","vrf",18.05,0.6
"afn_max_area_325_atm_5_azi_5.54_bounds_outdoors_cdh_68_env_heavy_hvac_vrf_lights_11.05_shgc_0.44","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PB_Joao.Pessoa.819180_INMET","max",923.4,5,5.54,"outdoors",67669,"heavy","vrf",11.05,0.44
"afn_max_area_162_atm_14_azi_336.43_bounds_outdoors_cdh_62_env_heavy_hvac_vrf_lights_18.05_shgc_0.44","~/git/commercial_model/seed/seed_vrf_bank.epJSON","BRA_PA_Paragominas.817450_INMET","max",1214.6,14,336.43,"outdoors",69758,"heavy","vrf",18.05,0.44
