hvac,envelope,lights,shgc,afn,azimuth,boundaries,ghr,targ
split,2.5,21.033203125,0.446484375,min,24.2578125,outdoors,54061,164.816531667131
split,2.5,21.033203125,0.533203125,max,135.3515625,outdoors,54061,172.011077465847
split,2.5,21.197265625,0.583203125,max,0.3515625,adiabatic,54061,160.020155643685
split,2.5,21.470703125,0.633984375,max,148.0078125,adiabatic,54061,163.860427101243
split,2.5,21.470703125,0.633984375,max,56.6015625,adiabatic,54061,160.917877629232
split,2.5,21.470703125,0.670703125,max,148.0078125,adiabatic,54061,164.126192608033
split,2.5,22.509765625,0.520703125,min,191.6015625,outdoors,54061,174.204546791432
split,2.5,22.509765625,0.583984375,min,193.0078125,adiabatic,54061,162.816184645696
split,2.5,23.220703125,0.520703125,min,193.0078125,adiabatic,54061,164.926661504869
split,2.5,23.220703125,0.583984375,min,191.6015625,adiabatic,54061,165.548800717697
split,2.5,23.220703125,0.583984375,min,193.0078125,adiabatic,54061,165.544775402683
split,2.5,23.220703125,0.583984375,min,193.0078125,outdoors,54061,177.336011608561
split,2.5,23.822265625,0.308203125,min,181.7578125,outdoors,54061,177.088427331408
split,2.5,23.822265625,0.308203125,min,22.8515625,outdoors,54061,175.06631306214
split,2.5,23.822265625,0.321484375,min,22.8515625,outdoors,54061,175.077196243296
split,3.7,10.259765625,0.370703125,max,146.6015625,outdoors,54061,120.12017155259
split,3.7,10.970703125,0.333984375,min,58.0078125,adiabatic,54061,112.006523310197
split,3.7,11.408203125,0.458203125,max,136.7578125,outdoors,54061,124.599068147528
split,3.7,11.408203125,0.471484375,max,136.7578125,adiabatic,54061,122.189304065899
split,3.7,11.408203125,0.471484375,max,136.7578125,outdoors,54061,124.707455725604
split,3.7,11.408203125,0.471484375,max,247.8515625,outdoors,54061,126.543772886856
split,3.7,12.283203125,0.583203125,max,0.3515625,adiabatic,54061,124.979399346525
split,3.7,13.158203125,0.308203125,min,181.7578125,outdoors,54061,126.244488415789
split,3.7,13.158203125,0.321484375,min,181.7578125,outdoors,54061,126.328421657636
split,3.7,13.158203125,0.321484375,min,22.8515625,outdoors,54061,124.371990501481
split,3.7,13.322265625,0.421484375,min,112.8515625,adiabatic,54061,122.623689613156
split,3.7,13.322265625,0.421484375,min,91.7578125,adiabatic,54061,122.162595459344
split,3.7,13.322265625,0.608203125,min,112.8515625,adiabatic,54061,124.253600003678
split,3.7,13.322265625,0.608203125,min,91.7578125,adiabatic,54061,123.6624578975
split,3.7,13.759765625,0.433984375,min,236.6015625,outdoors,54061,128.913504632699
split,3.7,13.759765625,0.470703125,min,236.6015625,outdoors,54061,129.100931673404
split,3.7,13.759765625,0.470703125,min,328.0078125,outdoors,54061,128.76410990345
split,3.7,14.197265625,0.496484375,max,69.2578125,adiabatic,54061,131.620031871893
split,3.7,14.470703125,0.433984375,min,328.0078125,outdoors,54061,131.232441950773
split,3.7,14.470703125,0.470703125,min,236.6015625,outdoors,54061,131.807242728357
split,3.7,15.947265625,0.346484375,max,45.3515625,adiabatic,54061,137.234015733964
split,3.7,15.947265625,0.346484375,min,294.2578125,adiabatic,54061,132.603570751426
split,3.7,15.947265625,0.433203125,max,294.2578125,adiabatic,54061,139.742077878848
split,3.7,15.947265625,0.433203125,max,45.3515625,adiabatic,54061,137.667056152192
split,3.7,15.947265625,0.433203125,min,45.3515625,adiabatic,54061,131.666105807076
split,3.7,16.658203125,0.421484375,min,112.8515625,adiabatic,54061,135.530216343177
split,3.7,16.658203125,0.421484375,min,91.7578125,adiabatic,54061,135.055133124184
split,3.7,16.658203125,0.608203125,min,112.8515625,adiabatic,54061,137.098184474837
split,3.7,16.658203125,0.608203125,min,91.7578125,adiabatic,54061,136.504297460388
split,3.7,17.259765625,0.570703125,min,326.6015625,adiabatic,54061,139.228588814298
split,3.7,17.533203125,0.346484375,max,294.2578125,adiabatic,54061,145.4303496592
split,3.7,17.533203125,0.346484375,min,294.2578125,adiabatic,54061,138.809583254296
split,3.7,17.533203125,0.346484375,min,45.3515625,adiabatic,54061,137.386693017795
split,3.7,17.533203125,0.433203125,max,45.3515625,adiabatic,54061,143.828992696908
split,3.7,17.533203125,0.433203125,min,294.2578125,adiabatic,54061,139.218124296901
split,3.7,17.697265625,0.396484375,max,339.2578125,outdoors,54061,148.89862832425
split,3.7,17.697265625,0.683203125,min,270.3515625,adiabatic,54061,142.181472271949
split,3.7,17.970703125,0.533984375,max,238.0078125,outdoors,54061,152.463919908896
split,3.7,19.283203125,0.383203125,max,69.2578125,adiabatic,54061,150.559664620169
split,3.7,19.283203125,0.496484375,max,180.3515625,adiabatic,54061,154.839186948832
split,3.7,19.283203125,0.496484375,max,69.2578125,adiabatic,54061,151.339783724846
split,3.7,19.283203125,0.496484375,max,69.2578125,outdoors,54061,152.943192617243
split,3.7,19.283203125,0.496484375,min,69.2578125,adiabatic,54061,145.256516534154
split,3.7,19.447265625,0.446484375,min,24.2578125,outdoors,54061,148.192116793181
split,3.7,19.447265625,0.533203125,max,135.3515625,outdoors,54061,155.355859926355
split,3.7,21.033203125,0.446484375,max,24.2578125,outdoors,54061,160.471510456262
split,3.7,21.033203125,0.446484375,min,135.3515625,outdoors,54061,154.304408279189
split,3.7,21.033203125,0.446484375,min,24.2578125,outdoors,54061,154.120590194065
split,3.7,21.033203125,0.533203125,min,24.2578125,outdoors,54061,154.429844763409
split,3.7,21.197265625,0.583203125,max,0.3515625,adiabatic,54061,159.862078943465
split,3.7,21.197265625,0.583203125,max,0.3515625,outdoors,54061,162.799928643508
split,3.7,21.197265625,0.583203125,max,249.2578125,adiabatic,54061,162.567909166724
split,3.7,21.197265625,0.583203125,min,0.3515625,adiabatic,54061,153.950766654539
split,3.7,21.197265625,0.696484375,max,0.3515625,adiabatic,54061,160.402827694351
split,3.7,22.072265625,0.458203125,max,247.8515625,adiabatic,54061,164.995589709235
split,3.7,22.072265625,0.471484375,max,136.7578125,outdoors,54061,164.829567836644
split,3.7,22.509765625,0.520703125,min,191.6015625,adiabatic,54061,161.688752203795
split,3.7,22.509765625,0.520703125,min,191.6015625,outdoors,54061,163.045582321193
split,3.7,22.509765625,0.520703125,min,193.0078125,outdoors,54061,163.051899779667
split,3.7,22.509765625,0.583984375,min,191.6015625,outdoors,54061,163.526173533972
split,3.7,22.783203125,0.396484375,max,270.3515625,outdoors,54061,168.896480146728
split,3.7,22.783203125,0.396484375,max,339.2578125,adiabatic,54061,165.079401530379
split,3.7,22.783203125,0.396484375,max,339.2578125,outdoors,54061,168.111784860523
split,3.7,22.783203125,0.396484375,min,339.2578125,outdoors,54061,162.097387837858
split,3.7,22.783203125,0.683203125,max,339.2578125,outdoors,54061,169.43514303049
split,3.7,23.220703125,0.520703125,min,191.6015625,outdoors,54061,165.697996742477
split,3.7,23.220703125,0.583984375,min,193.0078125,adiabatic,54061,165.077208612415
split,3.7,23.822265625,0.308203125,min,22.8515625,outdoors,54061,164.234240698903
split,3.7,23.822265625,0.321484375,min,181.7578125,outdoors,54061,166.325822920428
vrf,2.5,10.259765625,0.370703125,max,146.6015625,outdoors,54061,87.8336246039126
vrf,2.5,10.533203125,0.546484375,max,114.2578125,outdoors,54061,89.414248061361
vrf,2.5,10.533203125,0.546484375,max,225.3515625,outdoors,54061,89.4260572032422
vrf,2.5,10.533203125,0.546484375,min,114.2578125,outdoors,54061,86.5081886410444
vrf,2.5,10.533203125,0.633203125,max,114.2578125,outdoors,54061,89.6755600114549
vrf,2.5,10.533203125,0.633203125,min,225.3515625,outdoors,54061,86.7031262608407
vrf,2.5,10.697265625,0.483203125,max,90.3515625,outdoors,54061,89.5759260681352
vrf,2.5,10.697265625,0.596484375,min,159.2578125,adiabatic,54061,84.2430947557355
vrf,2.5,10.970703125,0.333984375,min,58.0078125,adiabatic,54061,83.381752429206
vrf,2.5,12.283203125,0.583203125,min,249.2578125,outdoors,54061,92.4300616633807
vrf,2.5,12.283203125,0.696484375,max,249.2578125,outdoors,54061,95.8036286899789
vrf,2.5,12.283203125,0.696484375,min,0.3515625,outdoors,54061,92.1390840781821
vrf,2.5,12.283203125,0.696484375,min,249.2578125,adiabatic,54061,89.9282630243757
vrf,2.5,12.283203125,0.696484375,min,249.2578125,outdoors,54061,92.6456070616785
vrf,2.5,12.447265625,0.333203125,min,315.3515625,adiabatic,54061,88.5667660067341
vrf,2.5,12.447265625,0.646484375,max,204.2578125,adiabatic,54061,92.2025755562543
vrf,2.5,14.033203125,0.333203125,max,204.2578125,adiabatic,54061,96.5313327671398
vrf,2.5,14.033203125,0.646484375,max,204.2578125,adiabatic,54061,97.6415743514806
vrf,2.5,14.033203125,0.646484375,max,315.3515625,adiabatic,54061,96.5551089256097
vrf,2.5,14.033203125,0.646484375,min,204.2578125,adiabatic,54061,95.9623599141712
vrf,2.5,14.197265625,0.383203125,max,180.3515625,outdoors,54061,101.34645780032
vrf,2.5,14.197265625,0.383203125,min,180.3515625,adiabatic,54061,95.6500898399243
vrf,2.5,14.197265625,0.383203125,min,180.3515625,outdoors,54061,98.4758615006826
vrf,2.5,14.197265625,0.383203125,min,69.2578125,outdoors,54061,98.3790446177403
vrf,2.5,14.197265625,0.496484375,min,180.3515625,outdoors,54061,98.7857796944367
vrf,2.5,15.072265625,0.658203125,min,67.8515625,outdoors,54061,101.927559178845
vrf,2.5,15.072265625,0.671484375,min,316.7578125,adiabatic,54061,98.4907794137154
vrf,2.5,15.509765625,0.320703125,max,11.6015625,adiabatic,54061,100.505870843304
vrf,2.5,15.509765625,0.320703125,max,11.6015625,outdoors,54061,105.390851057862
vrf,2.5,15.509765625,0.320703125,max,13.0078125,adiabatic,54061,100.509808766862
vrf,2.5,15.509765625,0.383984375,max,11.6015625,adiabatic,54061,100.617677177164
vrf,2.5,15.783203125,0.483203125,min,159.2578125,adiabatic,54061,101.319651361892
vrf,2.5,15.783203125,0.596484375,max,159.2578125,adiabatic,54061,103.352704382533
vrf,2.5,15.783203125,0.596484375,min,159.2578125,adiabatic,54061,101.636926767504
vrf,2.5,15.783203125,0.596484375,min,159.2578125,outdoors,54061,104.47980407999
vrf,2.5,15.783203125,0.596484375,min,90.3515625,adiabatic,54061,101.243180892017
vrf,2.5,16.220703125,0.320703125,max,11.6015625,adiabatic,54061,102.963848153051
vrf,2.5,16.220703125,0.383984375,max,13.0078125,outdoors,54061,107.957447630562
vrf,2.5,16.822265625,0.508203125,max,202.8515625,adiabatic,54061,106.700864433792
vrf,2.5,16.822265625,0.521484375,max,1.7578125,adiabatic,54061,105.455437554577
vrf,2.5,17.259765625,0.570703125,min,326.6015625,adiabatic,54061,105.699399724876
vrf,2.5,17.970703125,0.533984375,max,238.0078125,outdoors,54061,114.947065006299
vrf,2.5,18.408203125,0.658203125,min,316.7578125,adiabatic,54061,109.883750021997
vrf,2.5,18.408203125,0.671484375,min,316.7578125,adiabatic,54061,109.907123957274
vrf,2.5,18.408203125,0.671484375,min,316.7578125,outdoors,54061,113.025467949307
vrf,2.5,18.408203125,0.671484375,min,67.8515625,adiabatic,54061,110.075523127433
vrf,2.5,19.283203125,0.383203125,min,180.3515625,outdoors,54061,115.69277753525
vrf,2.5,20.158203125,0.508203125,max,1.7578125,adiabatic,54061,116.882144980041
vrf,2.5,20.158203125,0.521484375,max,1.7578125,adiabatic,54061,116.914291403849
vrf,2.5,20.158203125,0.521484375,max,202.8515625,adiabatic,54061,118.069651510892
vrf,2.5,20.322265625,0.408203125,max,271.7578125,outdoors,54061,122.259226817207
vrf,2.5,20.322265625,0.408203125,max,292.8515625,outdoors,54061,122.241528875619
vrf,2.5,20.322265625,0.621484375,max,271.7578125,outdoors,54061,123.091383186465
vrf,2.5,20.322265625,0.621484375,max,292.8515625,outdoors,54061,123.006268267348
vrf,2.5,20.759765625,0.633984375,max,56.6015625,adiabatic,54061,119.741907907563
vrf,2.5,20.759765625,0.670703125,max,148.0078125,adiabatic,54061,120.476107645663
vrf,2.5,20.759765625,0.670703125,max,56.6015625,adiabatic,54061,119.825088838534
vrf,2.5,21.197265625,0.696484375,min,249.2578125,outdoors,54061,122.829536128431
vrf,2.5,21.470703125,0.633984375,max,148.0078125,adiabatic,54061,122.796366651486
vrf,2.5,21.470703125,0.670703125,max,56.6015625,adiabatic,54061,122.266732289869
vrf,2.5,22.947265625,0.546484375,max,114.2578125,outdoors,54061,132.202619770123
vrf,2.5,22.947265625,0.546484375,min,225.3515625,outdoors,54061,128.547120592463
vrf,2.5,22.947265625,0.633203125,max,225.3515625,outdoors,54061,132.475351135729
vrf,2.5,22.947265625,0.633203125,min,114.2578125,outdoors,54061,128.880627054798
vrf,2.5,22.947265625,0.633203125,min,225.3515625,outdoors,54061,128.768523079354
vrf,2.5,23.658203125,0.408203125,max,271.7578125,outdoors,54061,133.715038186683
vrf,2.5,23.658203125,0.408203125,max,292.8515625,outdoors,54061,133.697610889899
vrf,2.5,23.658203125,0.621484375,max,271.7578125,outdoors,54061,134.574935542762
vrf,2.5,23.658203125,0.621484375,max,292.8515625,outdoors,54061,134.488891819028
vrf,3.7,10.259765625,0.370703125,max,146.6015625,outdoors,54061,83.2960722274323
vrf,3.7,10.259765625,0.370703125,max,238.0078125,outdoors,54061,83.3094669567684
vrf,3.7,10.259765625,0.533984375,max,146.6015625,outdoors,54061,83.8451545318461
vrf,3.7,10.970703125,0.333984375,min,326.6015625,adiabatic,54061,83.0357911266715
vrf,3.7,10.970703125,0.333984375,min,58.0078125,adiabatic,54061,83.1697595371265
vrf,3.7,10.970703125,0.570703125,min,58.0078125,adiabatic,54061,83.9822710321622
vrf,3.7,11.408203125,0.458203125,max,247.8515625,adiabatic,54061,87.4977104817436
vrf,3.7,11.408203125,0.471484375,max,136.7578125,outdoors,54061,87.5387979241207
vrf,3.7,12.283203125,0.696484375,min,249.2578125,outdoors,54061,89.5564376759463
vrf,3.7,12.447265625,0.333203125,max,315.3515625,adiabatic,54061,90.053964159638
vrf,3.7,12.447265625,0.333203125,min,204.2578125,adiabatic,54061,89.1390204890645
vrf,3.7,12.447265625,0.333203125,min,315.3515625,adiabatic,54061,88.4071322906045
vrf,3.7,12.447265625,0.646484375,min,315.3515625,adiabatic,54061,89.3006667102723
vrf,3.7,12.720703125,0.483984375,max,101.6015625,adiabatic,54061,91.9125082303668
vrf,3.7,12.720703125,0.483984375,max,283.0078125,adiabatic,54061,91.8220227618803
vrf,3.7,12.720703125,0.483984375,max,283.0078125,outdoors,54061,91.8746542503703
vrf,3.7,12.720703125,0.620703125,max,101.6015625,outdoors,54061,92.3687404809095
vrf,3.7,12.720703125,0.620703125,max,283.0078125,adiabatic,54061,92.2899597201332
vrf,3.7,13.759765625,0.433984375,min,328.0078125,outdoors,54061,93.5188670670342
vrf,3.7,13.759765625,0.470703125,min,236.6015625,outdoors,54061,94.1067880853802
vrf,3.7,14.033203125,0.333203125,min,315.3515625,adiabatic,54061,94.0138434702824
vrf,3.7,14.033203125,0.646484375,max,204.2578125,adiabatic,54061,97.3686278795597
vrf,3.7,14.197265625,0.383203125,min,180.3515625,outdoors,54061,95.366631504209
vrf,3.7,14.470703125,0.433984375,min,236.6015625,outdoors,54061,96.4034083950013
vrf,3.7,14.470703125,0.433984375,min,328.0078125,outdoors,54061,95.9219243596732
vrf,3.7,14.470703125,0.470703125,min,328.0078125,outdoors,54061,95.9845445484185
vrf,3.7,15.509765625,0.320703125,max,11.6015625,adiabatic,54061,100.444928960346
vrf,3.7,15.509765625,0.383984375,max,13.0078125,outdoors,54061,100.848426603257
vrf,3.7,16.220703125,0.320703125,max,13.0078125,outdoors,54061,103.185653874617
vrf,3.7,16.220703125,0.383984375,max,11.6015625,outdoors,54061,103.277751339394
vrf,3.7,16.220703125,0.383984375,max,13.0078125,adiabatic,54061,103.015054195812
vrf,3.7,16.220703125,0.383984375,max,13.0078125,outdoors,54061,103.282428719796
vrf,3.7,16.822265625,0.508203125,max,1.7578125,adiabatic,54061,105.367244350677
vrf,3.7,16.822265625,0.508203125,max,202.8515625,adiabatic,54061,106.42582316794
vrf,3.7,16.822265625,0.521484375,max,202.8515625,adiabatic,54061,106.480037899732
vrf,3.7,17.259765625,0.333984375,min,58.0078125,adiabatic,54061,105.213438347711
vrf,3.7,17.697265625,0.396484375,min,270.3515625,adiabatic,54061,107.203044299275
vrf,3.7,17.697265625,0.683203125,max,270.3515625,adiabatic,54061,109.845048918996
vrf,3.7,17.697265625,0.683203125,min,270.3515625,adiabatic,54061,107.953416015664
vrf,3.7,17.697265625,0.683203125,min,270.3515625,outdoors,54061,107.637186977186
vrf,3.7,17.697265625,0.683203125,min,339.2578125,adiabatic,54061,107.212544477107
vrf,3.7,17.970703125,0.370703125,max,146.6015625,outdoors,54061,109.691190901331
vrf,3.7,19.009765625,0.483984375,max,101.6015625,outdoors,54061,113.507604649895
vrf,3.7,19.009765625,0.483984375,max,283.0078125,adiabatic,54061,113.544443710089
vrf,3.7,19.009765625,0.620703125,max,101.6015625,adiabatic,54061,114.051408596118
vrf,3.7,19.009765625,0.620703125,max,101.6015625,outdoors,54061,113.922174367335
vrf,3.7,19.009765625,0.620703125,max,283.0078125,outdoors,54061,113.816227489207
vrf,3.7,19.283203125,0.496484375,max,69.2578125,adiabatic,54061,114.295447098933
vrf,3.7,20.158203125,0.508203125,max,202.8515625,adiabatic,54061,117.765133100686
vrf,3.7,20.158203125,0.521484375,max,1.7578125,adiabatic,54061,116.858228000697
vrf,3.7,21.197265625,0.583203125,max,0.3515625,adiabatic,54061,120.555225186028
vrf,3.7,22.072265625,0.458203125,max,136.7578125,adiabatic,54061,123.997180783733
vrf,3.7,22.072265625,0.458203125,max,247.8515625,adiabatic,54061,124.155679610058
vrf,3.7,22.072265625,0.458203125,max,247.8515625,outdoors,54061,123.946399256589
vrf,3.7,22.072265625,0.471484375,max,247.8515625,adiabatic,54061,124.211047379038
vrf,3.7,22.783203125,0.396484375,max,339.2578125,outdoors,54061,125.701059487735
vrf,3.7,22.783203125,0.683203125,min,270.3515625,adiabatic,54061,125.060855380693
split,2.5,10.259765625,0.533984375,max,238.0078125,outdoors,63550,151.067666104111
split,2.5,10.697265625,0.483203125,max,159.2578125,outdoors,63550,151.414643050973
split,2.5,10.697265625,0.483203125,max,90.3515625,adiabatic,63550,128.981044428443
split,2.5,10.697265625,0.483203125,max,90.3515625,outdoors,63550,146.295014089868
split,2.5,10.697265625,0.483203125,min,90.3515625,outdoors,63550,137.920991711029
split,2.5,10.697265625,0.596484375,max,90.3515625,outdoors,63550,146.902757193804
split,2.5,10.970703125,0.570703125,min,326.6015625,adiabatic,63550,122.219524013908
split,2.5,12.009765625,0.420703125,min,103.0078125,adiabatic,63550,125.901283870469
split,2.5,12.009765625,0.420703125,min,281.6015625,adiabatic,63550,125.599549896607
split,2.5,12.009765625,0.420703125,min,281.6015625,outdoors,63550,147.448084671851
split,2.5,12.009765625,0.683984375,min,103.0078125,outdoors,63550,143.831535407311
split,2.5,12.009765625,0.683984375,min,281.6015625,adiabatic,63550,127.915186058272
split,2.5,12.283203125,0.696484375,min,249.2578125,outdoors,63550,150.378248809263
split,2.5,13.158203125,0.308203125,min,22.8515625,outdoors,63550,148.139575622619
split,2.5,13.158203125,0.321484375,min,181.7578125,outdoors,63550,151.657781313513
split,2.5,14.197265625,0.383203125,min,180.3515625,outdoors,63550,155.887903734397
split,2.5,15.072265625,0.658203125,min,316.7578125,outdoors,63550,159.790024715118
split,2.5,15.072265625,0.658203125,min,67.8515625,adiabatic,63550,139.346088243742
split,2.5,15.072265625,0.658203125,min,67.8515625,outdoors,63550,154.345087043057
split,2.5,15.072265625,0.671484375,min,67.8515625,outdoors,63550,154.379843626423
split,2.5,15.783203125,0.483203125,max,90.3515625,outdoors,63550,165.052755650225
split,2.5,15.783203125,0.596484375,min,159.2578125,adiabatic,63550,143.030073146082
split,2.5,17.259765625,0.333984375,min,326.6015625,adiabatic,63550,145.284589685413
split,2.5,17.259765625,0.570703125,min,326.6015625,adiabatic,63550,146.96279144731
split,2.5,17.259765625,0.570703125,min,58.0078125,adiabatic,63550,146.767714571704
split,2.5,17.970703125,0.370703125,max,238.0078125,outdoors,63550,178.053011501487
split,2.5,17.970703125,0.533984375,max,146.6015625,outdoors,63550,176.805869964042
split,2.5,17.970703125,0.533984375,max,238.0078125,outdoors,63550,179.380744466529
split,2.5,18.408203125,0.658203125,min,67.8515625,outdoors,63550,166.582412989147
split,2.5,18.408203125,0.671484375,min,316.7578125,adiabatic,63550,152.094181555324
split,2.5,19.283203125,0.496484375,max,69.2578125,adiabatic,63550,161.936913811667
split,2.5,19.447265625,0.446484375,max,135.3515625,outdoors,63550,180.633921818168
split,2.5,19.447265625,0.533203125,max,135.3515625,outdoors,63550,181.165519753819
split,2.5,19.447265625,0.533203125,max,24.2578125,outdoors,63550,179.905659671756
split,2.5,19.447265625,0.533203125,min,135.3515625,outdoors,63550,172.695969774906
split,2.5,19.720703125,0.420703125,min,103.0078125,outdoors,63550,171.089540253918
split,2.5,19.720703125,0.420703125,min,281.6015625,adiabatic,63550,155.79881484587
split,2.5,19.720703125,0.683984375,min,103.0078125,adiabatic,63550,158.166195880544
split,2.5,19.720703125,0.683984375,min,103.0078125,outdoors,63550,172.099601244492
split,2.5,19.720703125,0.683984375,min,281.6015625,outdoors,63550,176.103292068497
split,2.5,20.759765625,0.633984375,max,148.0078125,adiabatic,63550,170.078589708032
split,2.5,20.759765625,0.670703125,max,56.6015625,adiabatic,63550,168.760079690789
split,2.5,21.033203125,0.446484375,min,24.2578125,outdoors,63550,177.160138654412
split,2.5,21.033203125,0.533203125,max,135.3515625,outdoors,63550,186.969864061951
split,2.5,21.197265625,0.583203125,max,0.3515625,adiabatic,63550,169.614722197734
split,2.5,21.470703125,0.633984375,max,148.0078125,adiabatic,63550,172.829767896757
split,2.5,21.470703125,0.633984375,max,56.6015625,adiabatic,63550,171.240061171572
split,2.5,21.470703125,0.670703125,max,148.0078125,adiabatic,63550,173.118607495778
split,2.5,22.509765625,0.520703125,min,191.6015625,outdoors,63550,187.632709798412
split,2.5,22.509765625,0.583984375,min,193.0078125,adiabatic,63550,169.22883565014
split,2.5,23.220703125,0.520703125,min,193.0078125,adiabatic,63550,171.329316138669
split,2.5,23.220703125,0.583984375,min,191.6015625,adiabatic,63550,171.981039800932
split,2.5,23.220703125,0.583984375,min,193.0078125,adiabatic,63550,171.964664391932
split,2.5,23.220703125,0.583984375,min,193.0078125,outdoors,63550,190.794924039634
split,2.5,23.822265625,0.308203125,min,181.7578125,outdoors,63550,190.355844772144
split,2.5,23.822265625,0.308203125,min,22.8515625,outdoors,63550,187.300087364028
split,2.5,23.822265625,0.321484375,min,22.8515625,outdoors,63550,187.301038747398
split,3.7,10.259765625,0.370703125,max,146.6015625,outdoors,63550,131.422923251024
split,3.7,10.970703125,0.333984375,min,58.0078125,adiabatic,63550,119.418300069946
split,3.7,11.408203125,0.458203125,max,136.7578125,outdoors,63550,136.018692554022
split,3.7,11.408203125,0.471484375,max,136.7578125,adiabatic,63550,130.908104907504
split,3.7,11.408203125,0.471484375,max,136.7578125,outdoors,63550,136.154507634312
split,3.7,11.408203125,0.471484375,max,247.8515625,outdoors,63550,138.188045705747
split,3.7,12.283203125,0.583203125,max,0.3515625,adiabatic,63550,134.178524745709
split,3.7,13.158203125,0.308203125,min,181.7578125,outdoors,63550,135.757201621342
split,3.7,13.158203125,0.321484375,min,181.7578125,outdoors,63550,135.827009975611
split,3.7,13.158203125,0.321484375,min,22.8515625,outdoors,63550,133.581367754588
split,3.7,13.322265625,0.421484375,min,112.8515625,adiabatic,63550,130.044935155098
split,3.7,13.322265625,0.421484375,min,91.7578125,adiabatic,63550,129.829073203753
split,3.7,13.322265625,0.608203125,min,112.8515625,adiabatic,63550,132.07655895997
split,3.7,13.322265625,0.608203125,min,91.7578125,adiabatic,63550,131.846229943847
split,3.7,13.759765625,0.433984375,min,236.6015625,outdoors,63550,139.106107645548
split,3.7,13.759765625,0.470703125,min,236.6015625,outdoors,63550,139.167425442197
split,3.7,13.759765625,0.470703125,min,328.0078125,outdoors,63550,137.998661731296
split,3.7,14.197265625,0.496484375,max,69.2578125,adiabatic,63550,141.242296484966
split,3.7,14.470703125,0.433984375,min,328.0078125,outdoors,63550,140.718362959985
split,3.7,14.470703125,0.470703125,min,236.6015625,outdoors,63550,141.906759713587
split,3.7,15.947265625,0.346484375,max,45.3515625,adiabatic,63550,146.199191851095
split,3.7,15.947265625,0.346484375,min,294.2578125,adiabatic,63550,139.426141650358
split,3.7,15.947265625,0.433203125,max,294.2578125,adiabatic,63550,148.455779745465
split,3.7,15.947265625,0.433203125,max,45.3515625,adiabatic,63550,146.821103559539
split,3.7,15.947265625,0.433203125,min,45.3515625,adiabatic,63550,139.218729799689
split,3.7,16.658203125,0.421484375,min,112.8515625,adiabatic,63550,142.966033651136
split,3.7,16.658203125,0.421484375,min,91.7578125,adiabatic,63550,142.738826079044
split,3.7,16.658203125,0.608203125,min,112.8515625,adiabatic,63550,144.958133730682
split,3.7,16.658203125,0.608203125,min,91.7578125,adiabatic,63550,144.710290221391
split,3.7,17.259765625,0.570703125,min,326.6015625,adiabatic,63550,146.215284886211
split,3.7,17.533203125,0.346484375,max,294.2578125,adiabatic,63550,154.237212545768
split,3.7,17.533203125,0.346484375,min,294.2578125,adiabatic,63550,145.658643832687
split,3.7,17.533203125,0.346484375,min,45.3515625,adiabatic,63550,144.782346251791
split,3.7,17.533203125,0.433203125,max,45.3515625,adiabatic,63550,153.005186400146
split,3.7,17.533203125,0.433203125,min,294.2578125,adiabatic,63550,146.179430627874
split,3.7,17.697265625,0.396484375,max,339.2578125,outdoors,63550,160.423059110212
split,3.7,17.697265625,0.683203125,min,270.3515625,adiabatic,63550,149.31969417407
split,3.7,17.970703125,0.533984375,max,238.0078125,outdoors,63550,163.824445521142
split,3.7,19.283203125,0.383203125,max,69.2578125,adiabatic,63550,159.876450508825
split,3.7,19.283203125,0.496484375,max,180.3515625,adiabatic,63550,162.729143095297
split,3.7,19.283203125,0.496484375,max,69.2578125,adiabatic,63550,160.990327821984
split,3.7,19.283203125,0.496484375,max,69.2578125,outdoors,63550,164.410772096294
split,3.7,19.283203125,0.496484375,min,69.2578125,adiabatic,63550,153.262436860893
split,3.7,19.447265625,0.446484375,min,24.2578125,outdoors,63550,157.572273215561
split,3.7,19.447265625,0.533203125,max,135.3515625,outdoors,63550,166.975276672867
split,3.7,21.033203125,0.446484375,max,24.2578125,outdoors,63550,171.497969018252
split,3.7,21.033203125,0.446484375,min,135.3515625,outdoors,63550,164.047131844009
split,3.7,21.033203125,0.446484375,min,24.2578125,outdoors,63550,163.500972111165
split,3.7,21.033203125,0.533203125,min,24.2578125,outdoors,63550,163.994732754101
split,3.7,21.197265625,0.583203125,max,0.3515625,adiabatic,63550,169.120101456959
split,3.7,21.197265625,0.583203125,max,0.3515625,outdoors,63550,174.527394860136
split,3.7,21.197265625,0.583203125,max,249.2578125,adiabatic,63550,171.413504083215
split,3.7,21.197265625,0.583203125,min,0.3515625,adiabatic,63550,161.499021600454
split,3.7,21.197265625,0.696484375,max,0.3515625,adiabatic,63550,169.83579322451
split,3.7,22.072265625,0.458203125,max,247.8515625,adiabatic,63550,173.663757997857
split,3.7,22.072265625,0.471484375,max,136.7578125,outdoors,63550,176.349804977586
split,3.7,22.509765625,0.520703125,min,191.6015625,adiabatic,63550,167.93383481304
split,3.7,22.509765625,0.520703125,min,191.6015625,outdoors,63550,172.647271264035
split,3.7,22.509765625,0.520703125,min,193.0078125,outdoors,63550,172.657853512618
split,3.7,22.509765625,0.583984375,min,191.6015625,outdoors,63550,173.197144655522
split,3.7,22.783203125,0.396484375,max,270.3515625,outdoors,63550,180.519963238578
split,3.7,22.783203125,0.396484375,max,339.2578125,adiabatic,63550,174.003160390177
