"case","seed","hvac","envelope","lights","shgc","afn","azimuth","boundaries","ghr","outputs"
"h_vrf_e_2.5_l_12.28_s_0.58_v_min_a_249.26_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,12.283203125,0.583203125,"min",249.2578125,"outdoors",45016,40.6902652065271
"h_vrf_e_2.5_l_12.28_s_0.7_v_max_a_249.26_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,12.283203125,0.696484375,"max",249.2578125,"outdoors",45016,41.4365664477128
"h_vrf_e_2.5_l_12.28_s_0.7_v_min_a_0.35_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,12.283203125,0.696484375,"min",0.3515625,"outdoors",45016,39.4208624699249
"h_vrf_e_2.5_l_12.28_s_0.7_v_min_a_249.26_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,12.283203125,0.696484375,"min",249.2578125,"adiabatic",45016,40.9760106306174
"h_vrf_e_2.5_l_12.28_s_0.7_v_min_a_249.26_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,12.283203125,0.696484375,"min",249.2578125,"outdoors",45016,40.9760106306174
"h_vrf_e_2.5_l_12.45_s_0.33_v_min_a_315.35_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,12.447265625,0.333203125,"min",315.3515625,"adiabatic",45016,38.9904591025848
"h_vrf_e_2.5_l_12.45_s_0.65_v_max_a_204.26_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,12.447265625,0.646484375,"max",204.2578125,"adiabatic",45016,41.4646138183472
"h_vrf_e_2.5_l_14.03_s_0.33_v_max_a_204.26_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,14.033203125,0.333203125,"max",204.2578125,"adiabatic",45016,40.8594589860728
"h_vrf_e_2.5_l_14.03_s_0.65_v_max_a_204.26_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,14.033203125,0.646484375,"max",204.2578125,"adiabatic",45016,41.9729991209825
"h_vrf_e_2.5_l_14.03_s_0.65_v_max_a_315.35_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,14.033203125,0.646484375,"max",315.3515625,"adiabatic",45016,40.8195327988552
"h_vrf_e_2.5_l_14.03_s_0.65_v_min_a_204.26_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,14.033203125,0.646484375,"min",204.2578125,"adiabatic",45016,41.5250269333724
"h_vrf_e_2.5_l_14.2_s_0.38_v_max_a_180.35_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,14.197265625,0.383203125,"max",180.3515625,"outdoors",45016,40.9645696186146
"h_vrf_e_2.5_l_14.2_s_0.38_v_min_a_180.35_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,14.197265625,0.383203125,"min",180.3515625,"adiabatic",45016,40.5913109812281
"h_vrf_e_2.5_l_14.2_s_0.38_v_min_a_180.35_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,14.197265625,0.383203125,"min",180.3515625,"outdoors",45016,40.5913109812281
"h_vrf_e_2.5_l_14.2_s_0.38_v_min_a_69.26_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,14.197265625,0.383203125,"min",69.2578125,"outdoors",45016,39.7798274771272
"h_vrf_e_2.5_l_14.2_s_0.5_v_min_a_180.35_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,14.197265625,0.496484375,"min",180.3515625,"outdoors",45016,40.9842789790112
"h_vrf_e_2.5_l_15.07_s_0.66_v_min_a_67.85_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,15.072265625,0.658203125,"min",67.8515625,"outdoors",45016,40.7482368808867
"h_vrf_e_2.5_l_15.07_s_0.67_v_min_a_316.76_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,15.072265625,0.671484375,"min",316.7578125,"adiabatic",45016,40.7843113886852
"h_vrf_e_2.5_l_15.51_s_0.32_v_max_a_11.6_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,15.509765625,0.320703125,"max",11.6015625,"adiabatic",45016,40.1756825723033
"h_vrf_e_2.5_l_15.51_s_0.32_v_max_a_11.6_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,15.509765625,0.320703125,"max",11.6015625,"outdoors",45016,40.1756825723033
"h_vrf_e_2.5_l_15.51_s_0.32_v_max_a_13.01_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,15.509765625,0.320703125,"max",13.0078125,"adiabatic",45016,40.1779626334078
"h_vrf_e_2.5_l_15.51_s_0.38_v_max_a_11.6_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,15.509765625,0.383984375,"max",11.6015625,"adiabatic",45016,40.3034792189141
"h_vrf_e_2.5_l_15.78_s_0.48_v_min_a_159.26_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,15.783203125,0.483203125,"min",159.2578125,"adiabatic",45016,41.2928151184082
"h_vrf_e_2.5_l_15.78_s_0.6_v_max_a_159.26_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,15.783203125,0.596484375,"max",159.2578125,"adiabatic",45016,42.0821166282127
"h_vrf_e_2.5_l_15.78_s_0.6_v_min_a_159.26_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,15.783203125,0.596484375,"min",159.2578125,"adiabatic",45016,41.6188198999448
"h_vrf_e_2.5_l_15.78_s_0.6_v_min_a_159.26_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,15.783203125,0.596484375,"min",159.2578125,"outdoors",45016,41.6188198999448
"h_vrf_e_2.5_l_15.78_s_0.6_v_min_a_90.35_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,15.783203125,0.596484375,"min",90.3515625,"adiabatic",45016,41.0793904888576
"h_vrf_e_2.5_l_16.22_s_0.32_v_max_a_11.6_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,16.220703125,0.320703125,"max",11.6015625,"adiabatic",45016,40.4398678936273
"h_vrf_e_2.5_l_16.22_s_0.38_v_max_a_13.01_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,16.220703125,0.383984375,"max",13.0078125,"outdoors",45016,40.5602974288297
"h_vrf_e_2.5_l_16.82_s_0.51_v_max_a_202.85_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,16.822265625,0.508203125,"max",202.8515625,"adiabatic",45016,42.3514726719431
"h_vrf_e_2.5_l_16.82_s_0.52_v_max_a_1.76_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,16.822265625,0.521484375,"max",1.7578125,"adiabatic",45016,41.0617854911764
"h_vrf_e_2.5_l_17.26_s_0.57_v_min_a_326.6_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,17.259765625,0.570703125,"min",326.6015625,"adiabatic",45016,41.1744727929809
"h_vrf_e_2.5_l_17.97_s_0.53_v_max_a_238.01_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,17.970703125,0.533984375,"max",238.0078125,"outdoors",45016,42.8101830533079
"h_vrf_e_2.5_l_18.41_s_0.66_v_min_a_316.76_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,18.408203125,0.658203125,"min",316.7578125,"adiabatic",45016,41.7664605503957
"h_vrf_e_2.5_l_18.41_s_0.67_v_min_a_316.76_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,18.408203125,0.671484375,"min",316.7578125,"adiabatic",45016,41.7851019621999
"h_vrf_e_2.5_l_18.41_s_0.67_v_min_a_316.76_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,18.408203125,0.671484375,"min",316.7578125,"outdoors",45016,41.7851019621999
"h_vrf_e_2.5_l_18.41_s_0.67_v_min_a_67.85_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,18.408203125,0.671484375,"min",67.8515625,"adiabatic",45016,41.7678352107028
"h_vrf_e_2.5_l_19.28_s_0.38_v_min_a_180.35_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,19.283203125,0.383203125,"min",180.3515625,"outdoors",45016,42.0628905603492
"h_vrf_e_2.5_l_20.16_s_0.51_v_max_a_1.76_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,20.158203125,0.508203125,"max",1.7578125,"adiabatic",45016,42.0665353577419
"h_vrf_e_2.5_l_20.16_s_0.52_v_max_a_1.76_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,20.158203125,0.521484375,"max",1.7578125,"adiabatic",45016,42.0937881411252
"h_vrf_e_2.5_l_20.16_s_0.52_v_max_a_202.85_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,20.158203125,0.521484375,"max",202.8515625,"adiabatic",45016,43.3344128289229
"h_vrf_e_2.5_l_20.32_s_0.41_v_max_a_271.76_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,20.322265625,0.408203125,"max",271.7578125,"outdoors",45016,42.769182974122
"h_vrf_e_2.5_l_20.32_s_0.41_v_max_a_292.85_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,20.322265625,0.408203125,"max",292.8515625,"outdoors",45016,42.5155188385039
"h_vrf_e_2.5_l_20.32_s_0.62_v_max_a_271.76_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,20.322265625,0.621484375,"max",271.7578125,"outdoors",45016,43.469171180161
"h_vrf_e_2.5_l_20.32_s_0.62_v_max_a_292.85_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,20.322265625,0.621484375,"max",292.8515625,"outdoors",45016,43.1439385867348
"h_vrf_e_2.5_l_20.76_s_0.63_v_max_a_56.6_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,20.759765625,0.633984375,"max",56.6015625,"adiabatic",45016,42.7765453866562
"h_vrf_e_2.5_l_20.76_s_0.67_v_max_a_148.01_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,20.759765625,0.670703125,"max",148.0078125,"adiabatic",45016,43.6196853923839
"h_vrf_e_2.5_l_20.76_s_0.67_v_max_a_56.6_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,20.759765625,0.670703125,"max",56.6015625,"adiabatic",45016,42.8427272708453
"h_vrf_e_2.5_l_21.2_s_0.7_v_min_a_249.26_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,21.197265625,0.696484375,"min",249.2578125,"outdoors",45016,43.232576175414
"h_vrf_e_2.5_l_21.47_s_0.63_v_max_a_148.01_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,21.470703125,0.633984375,"max",148.0078125,"adiabatic",45016,43.7295110109027
"h_vrf_e_2.5_l_21.47_s_0.67_v_max_a_56.6_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,21.470703125,0.670703125,"max",56.6015625,"adiabatic",45016,43.0511313299602
"h_vrf_e_2.5_l_22.95_s_0.55_v_max_a_114.26_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,22.947265625,0.546484375,"max",114.2578125,"outdoors",45016,43.739545277614
"h_vrf_e_2.5_l_22.95_s_0.55_v_min_a_225.35_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,22.947265625,0.546484375,"min",225.3515625,"outdoors",45016,43.36971605323
"h_vrf_e_2.5_l_22.95_s_0.63_v_max_a_225.35_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,22.947265625,0.633203125,"max",225.3515625,"outdoors",45016,44.514205170315
"h_vrf_e_2.5_l_22.95_s_0.63_v_min_a_114.26_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,22.947265625,0.633203125,"min",114.2578125,"outdoors",45016,43.1020755279733
"h_vrf_e_2.5_l_22.95_s_0.63_v_min_a_225.35_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,22.947265625,0.633203125,"min",225.3515625,"outdoors",45016,43.5423296652125
"h_vrf_e_2.5_l_23.66_s_0.41_v_max_a_271.76_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,23.658203125,0.408203125,"max",271.7578125,"outdoors",45016,43.7063102467932
"h_vrf_e_2.5_l_23.66_s_0.41_v_max_a_292.85_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,23.658203125,0.408203125,"max",292.8515625,"outdoors",45016,43.4673852610634
"h_vrf_e_2.5_l_23.66_s_0.62_v_max_a_271.76_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,23.658203125,0.621484375,"max",271.7578125,"outdoors",45016,44.4165127999983
"h_vrf_e_2.5_l_23.66_s_0.62_v_max_a_292.85_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",2.5,23.658203125,0.621484375,"max",292.8515625,"outdoors",45016,44.1098901395192
"h_vrf_e_3.7_l_10.26_s_0.37_v_max_a_146.6_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",3.7,10.259765625,0.370703125,"max",146.6015625,"outdoors",45016,39.1433193342772
"h_vrf_e_3.7_l_10.26_s_0.37_v_max_a_238.01_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",3.7,10.259765625,0.370703125,"max",238.0078125,"outdoors",45016,39.3751358299717
"h_vrf_e_3.7_l_10.26_s_0.53_v_max_a_146.6_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",3.7,10.259765625,0.533984375,"max",146.6015625,"outdoors",45016,39.7786909891843
"h_vrf_e_3.7_l_10.97_s_0.33_v_min_a_326.6_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",3.7,10.970703125,0.333984375,"min",326.6015625,"adiabatic",45016,38.1497290648729
"h_vrf_e_3.7_l_10.97_s_0.33_v_min_a_58.01_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",3.7,10.970703125,0.333984375,"min",58.0078125,"adiabatic",45016,38.1687917555519
"h_vrf_e_3.7_l_10.97_s_0.57_v_min_a_58.01_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",3.7,10.970703125,0.570703125,"min",58.0078125,"adiabatic",45016,38.9235435345539
"h_vrf_e_3.7_l_11.41_s_0.46_v_max_a_247.85_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",3.7,11.408203125,0.458203125,"max",247.8515625,"adiabatic",45016,40.0808357734225
"h_vrf_e_3.7_l_11.41_s_0.47_v_max_a_136.76_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",3.7,11.408203125,0.471484375,"max",136.7578125,"outdoors",45016,39.8616357394429
"h_vrf_e_3.7_l_12.28_s_0.7_v_min_a_249.26_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",3.7,12.283203125,0.696484375,"min",249.2578125,"outdoors",45016,40.8032794643635
"h_vrf_e_3.7_l_12.45_s_0.33_v_max_a_315.35_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",3.7,12.447265625,0.333203125,"max",315.3515625,"adiabatic",45016,39.3409350570616
"h_vrf_e_3.7_l_12.45_s_0.33_v_min_a_204.26_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",3.7,12.447265625,0.333203125,"min",204.2578125,"adiabatic",45016,39.6774797548113
"h_vrf_e_3.7_l_12.45_s_0.33_v_min_a_315.35_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",3.7,12.447265625,0.333203125,"min",315.3515625,"adiabatic",45016,38.8970766744033
"h_vrf_e_3.7_l_12.45_s_0.65_v_min_a_315.35_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",3.7,12.447265625,0.646484375,"min",315.3515625,"adiabatic",45016,39.8116971789191
"h_vrf_e_3.7_l_12.72_s_0.48_v_max_a_101.6_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",3.7,12.720703125,0.483984375,"max",101.6015625,"adiabatic",45016,40.123563828814
"h_vrf_e_3.7_l_12.72_s_0.48_v_max_a_283.01_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",3.7,12.720703125,0.483984375,"max",283.0078125,"adiabatic",45016,40.2893883664657
"h_vrf_e_3.7_l_12.72_s_0.48_v_max_a_283.01_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",3.7,12.720703125,0.483984375,"max",283.0078125,"outdoors",45016,40.2893883664657
"h_vrf_e_3.7_l_12.72_s_0.62_v_max_a_101.6_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",3.7,12.720703125,0.620703125,"max",101.6015625,"outdoors",45016,40.5732453657619
"h_vrf_e_3.7_l_12.72_s_0.62_v_max_a_283.01_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",3.7,12.720703125,0.620703125,"max",283.0078125,"adiabatic",45016,40.7599364812435
"h_vrf_e_3.7_l_13.76_s_0.43_v_min_a_328.01_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",3.7,13.759765625,0.433984375,"min",328.0078125,"outdoors",45016,39.5808027480093
"h_vrf_e_3.7_l_13.76_s_0.47_v_min_a_236.6_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",3.7,13.759765625,0.470703125,"min",236.6015625,"outdoors",45016,40.6489105117536
"h_vrf_e_3.7_l_14.03_s_0.33_v_min_a_315.35_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",3.7,14.033203125,0.333203125,"min",315.3515625,"adiabatic",45016,39.5497828712534
"h_vrf_e_3.7_l_14.03_s_0.65_v_max_a_204.26_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",3.7,14.033203125,0.646484375,"max",204.2578125,"adiabatic",45016,41.765198888915
"h_vrf_e_3.7_l_14.2_s_0.38_v_min_a_180.35_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",3.7,14.197265625,0.383203125,"min",180.3515625,"outdoors",45016,40.3697358959888
"h_vrf_e_3.7_l_14.47_s_0.43_v_min_a_236.6_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",3.7,14.470703125,0.433984375,"min",236.6015625,"outdoors",45016,40.7462089638315
"h_vrf_e_3.7_l_14.47_s_0.43_v_min_a_328.01_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",3.7,14.470703125,0.433984375,"min",328.0078125,"outdoors",45016,39.8505081739016
"h_vrf_e_3.7_l_14.47_s_0.47_v_min_a_328.01_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",3.7,14.470703125,0.470703125,"min",328.0078125,"outdoors",45016,39.9577073425544
"h_vrf_e_3.7_l_15.51_s_0.32_v_max_a_11.6_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",3.7,15.509765625,0.320703125,"max",11.6015625,"adiabatic",45016,40.1994603115421
"h_vrf_e_3.7_l_15.51_s_0.38_v_max_a_13.01_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",3.7,15.509765625,0.383984375,"max",13.0078125,"outdoors",45016,40.3237472006025
"h_vrf_e_3.7_l_16.22_s_0.32_v_max_a_13.01_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",3.7,16.220703125,0.320703125,"max",13.0078125,"outdoors",45016,40.4483055790096
"h_vrf_e_3.7_l_16.22_s_0.38_v_max_a_11.6_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",3.7,16.220703125,0.383984375,"max",11.6015625,"outdoors",45016,40.5747617347687
"h_vrf_e_3.7_l_16.22_s_0.38_v_max_a_13.01_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",3.7,16.220703125,0.383984375,"max",13.0078125,"adiabatic",45016,40.5766058845447
"h_vrf_e_3.7_l_16.22_s_0.38_v_max_a_13.01_b_outdoors","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",3.7,16.220703125,0.383984375,"max",13.0078125,"outdoors",45016,40.5766058845447
"h_vrf_e_3.7_l_16.82_s_0.51_v_max_a_1.76_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",3.7,16.822265625,0.508203125,"max",1.7578125,"adiabatic",45016,41.0628482454505
"h_vrf_e_3.7_l_16.82_s_0.51_v_max_a_202.85_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",3.7,16.822265625,0.508203125,"max",202.8515625,"adiabatic",45016,42.1555322453494
"h_vrf_e_3.7_l_16.82_s_0.52_v_max_a_202.85_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",3.7,16.822265625,0.521484375,"max",202.8515625,"adiabatic",45016,42.2070760095352
"h_vrf_e_3.7_l_17.26_s_0.33_v_min_a_58.01_b_adiabatic","/home/rodox/00.git/02.commercial_model/01.seed/seed_vrf_bank.epJSON","vrf",3.7,17.259765625,0.333984375,"min",58.0078125,"adiabatic",45016,40.6276856451
