"hvac","envelope","lights","shgc","afn","azimuth","boundaries","ghr","outputs"
"vrf",2.5,23.658203125,0.408203125,"max",292.8515625,"outdoors",45016,43.4673852610634
"vrf",2.5,23.658203125,0.621484375,"max",271.7578125,"outdoors",45016,44.4165127999983
"vrf",2.5,23.658203125,0.621484375,"max",292.8515625,"outdoors",45016,44.1098901395192
"vrf",3.7,10.259765625,0.370703125,"max",146.6015625,"outdoors",45016,39.1433193342772
"vrf",3.7,10.259765625,0.370703125,"max",238.0078125,"outdoors",45016,39.3751358299717
"vrf",3.7,10.259765625,0.533984375,"max",146.6015625,"outdoors",45016,39.7786909891843
"vrf",3.7,10.970703125,0.333984375,"min",326.6015625,"adiabatic",45016,38.1497290648729
"vrf",3.7,10.970703125,0.333984375,"min",58.0078125,"adiabatic",45016,38.1687917555519
"vrf",3.7,10.970703125,0.570703125,"min",58.0078125,"adiabatic",45016,38.9235435345539
"vrf",3.7,11.408203125,0.458203125,"max",247.8515625,"adiabatic",45016,40.0808357734225
"vrf",3.7,11.408203125,0.471484375,"max",136.7578125,"outdoors",45016,39.8616357394429
"vrf",3.7,12.283203125,0.696484375,"min",249.2578125,"outdoors",45016,40.8032794643635
"vrf",3.7,12.447265625,0.333203125,"max",315.3515625,"adiabatic",45016,39.3409350570616
"vrf",3.7,12.447265625,0.333203125,"min",204.2578125,"adiabatic",45016,39.6774797548113
"vrf",3.7,12.447265625,0.333203125,"min",315.3515625,"adiabatic",45016,38.8970766744033
"vrf",3.7,12.447265625,0.646484375,"min",315.3515625,"adiabatic",45016,39.8116971789191
"vrf",3.7,12.720703125,0.483984375,"max",101.6015625,"adiabatic",45016,40.123563828814
"vrf",3.7,12.720703125,0.483984375,"max",283.0078125,"adiabatic",45016,40.2893883664657
"vrf",3.7,12.720703125,0.483984375,"max",283.0078125,"outdoors",45016,40.2893883664657
"vrf",3.7,12.720703125,0.620703125,"max",101.6015625,"outdoors",45016,40.5732453657619
"vrf",3.7,12.720703125,0.620703125,"max",283.0078125,"adiabatic",45016,40.7599364812435
"vrf",3.7,13.759765625,0.433984375,"min",328.0078125,"outdoors",45016,39.5808027480093
"vrf",3.7,13.759765625,0.470703125,"min",236.6015625,"outdoors",45016,40.6489105117536
"vrf",3.7,14.033203125,0.333203125,"min",315.3515625,"adiabatic",45016,39.5497828712534
"vrf",3.7,14.033203125,0.646484375,"max",204.2578125,"adiabatic",45016,41.765198888915
"vrf",3.7,14.197265625,0.383203125,"min",180.3515625,"outdoors",45016,40.3697358959888
"vrf",3.7,14.470703125,0.433984375,"min",236.6015625,"outdoors",45016,40.7462089638315
"vrf",3.7,14.470703125,0.433984375,"min",328.0078125,"outdoors",45016,39.8505081739016
"vrf",3.7,14.470703125,0.470703125,"min",328.0078125,"outdoors",45016,39.9577073425544
"vrf",3.7,15.509765625,0.320703125,"max",11.6015625,"adiabatic",45016,40.1994603115421
"vrf",3.7,15.509765625,0.383984375,"max",13.0078125,"outdoors",45016,40.3237472006025
"vrf",3.7,16.220703125,0.320703125,"max",13.0078125,"outdoors",45016,40.4483055790096
"vrf",3.7,16.220703125,0.383984375,"max",11.6015625,"outdoors",45016,40.5747617347687
"vrf",3.7,16.220703125,0.383984375,"max",13.0078125,"adiabatic",45016,40.5766058845447
"vrf",3.7,16.220703125,0.383984375,"max",13.0078125,"outdoors",45016,40.5766058845447
"vrf",3.7,16.822265625,0.508203125,"max",1.7578125,"adiabatic",45016,41.0628482454505
"vrf",3.7,16.822265625,0.508203125,"max",202.8515625,"adiabatic",45016,42.1555322453494
"vrf",3.7,16.822265625,0.521484375,"max",202.8515625,"adiabatic",45016,42.2070760095352
"vrf",3.7,17.259765625,0.333984375,"min",58.0078125,"adiabatic",45016,40.6276856451
"vrf",3.7,17.697265625,0.396484375,"min",270.3515625,"adiabatic",45016,41.4311829548284
"vrf",3.7,17.697265625,0.683203125,"max",270.3515625,"adiabatic",45016,42.7304773543639
"vrf",3.7,17.697265625,0.683203125,"min",270.3515625,"adiabatic",45016,42.1480821734919
"vrf",3.7,17.697265625,0.683203125,"min",270.3515625,"outdoors",45016,42.1480821734919
"vrf",3.7,17.697265625,0.683203125,"min",339.2578125,"adiabatic",45016,41.3889379913217
"vrf",3.7,17.970703125,0.370703125,"max",146.6015625,"outdoors",45016,41.7781041460207
"vrf",3.7,19.009765625,0.483984375,"max",101.6015625,"outdoors",45016,42.2299661030638
"vrf",3.7,19.009765625,0.483984375,"max",283.0078125,"adiabatic",45016,42.3886186320539
"vrf",3.7,19.009765625,0.620703125,"max",101.6015625,"adiabatic",45016,42.6236119202851
"vrf",3.7,19.009765625,0.620703125,"max",101.6015625,"outdoors",45016,42.6236119202851
"vrf",3.7,19.009765625,0.620703125,"max",283.0078125,"outdoors",45016,42.7990851864376
"vrf",3.7,19.283203125,0.496484375,"max",69.2578125,"adiabatic",45016,42.1152535209854
"vrf",3.7,20.158203125,0.508203125,"max",202.8515625,"adiabatic",45016,43.1016291822461
"vrf",3.7,20.158203125,0.521484375,"max",1.7578125,"adiabatic",45016,42.1155650045457
"vrf",3.7,21.197265625,0.583203125,"max",0.3515625,"adiabatic",45016,42.5413939883292
"vrf",3.7,22.072265625,0.458203125,"max",136.7578125,"adiabatic",45016,43.1672126872062
"vrf",3.7,22.072265625,0.458203125,"max",247.8515625,"adiabatic",45016,43.4302937044963
"vrf",3.7,22.072265625,0.458203125,"max",247.8515625,"outdoors",45016,43.4302937044963
"vrf",3.7,22.072265625,0.471484375,"max",247.8515625,"adiabatic",45016,43.4849386893607
"vrf",3.7,22.783203125,0.396484375,"max",339.2578125,"outdoors",45016,42.6857019604086
"vrf",3.7,22.783203125,0.683203125,"min",270.3515625,"adiabatic",45016,43.2849910202296
"split",2.5,10.259765625,0.533984375,"max",238.0078125,"outdoors",54061,79.0180467020568
"split",2.5,10.697265625,0.483203125,"max",159.2578125,"outdoors",54061,78.3686423500772
"split",2.5,10.697265625,0.483203125,"max",90.3515625,"adiabatic",54061,76.3648908230345
"split",2.5,10.697265625,0.483203125,"max",90.3515625,"outdoors",54061,76.3648908230345
"split",2.5,10.697265625,0.483203125,"min",90.3515625,"outdoors",54061,70.7327673061839
"split",2.5,10.697265625,0.596484375,"max",90.3515625,"outdoors",54061,77.3336050374158
"split",2.5,10.970703125,0.570703125,"min",326.6015625,"adiabatic",54061,71.6960944933479
"split",2.5,12.009765625,0.420703125,"min",103.0078125,"adiabatic",54061,71.4621081645222
"split",2.5,12.009765625,0.420703125,"min",281.6015625,"adiabatic",54061,71.9637601457979
"split",2.5,12.009765625,0.420703125,"min",281.6015625,"outdoors",54061,71.9637601457979
"split",2.5,12.009765625,0.683984375,"min",103.0078125,"outdoors",54061,73.4960418745155
"split",2.5,12.009765625,0.683984375,"min",281.6015625,"adiabatic",54061,73.9008975026566
"split",2.5,12.283203125,0.696484375,"min",249.2578125,"outdoors",54061,75.2773856147448
"split",2.5,13.158203125,0.308203125,"min",22.8515625,"outdoors",54061,70.6500441575192
"split",2.5,13.158203125,0.321484375,"min",181.7578125,"outdoors",54061,73.841801953408
"split",2.5,14.197265625,0.383203125,"min",180.3515625,"outdoors",54061,75.0898926309323
"split",2.5,15.072265625,0.658203125,"min",316.7578125,"outdoors",54061,75.2240659941232
"split",2.5,15.072265625,0.658203125,"min",67.8515625,"adiabatic",54061,74.3935451366869
"split",2.5,15.072265625,0.658203125,"min",67.8515625,"outdoors",54061,74.3935451366869
"split",2.5,15.072265625,0.671484375,"min",67.8515625,"outdoors",54061,74.4642880239144
"split",2.5,15.783203125,0.483203125,"max",90.3515625,"outdoors",54061,80.0724587495161
"split",2.5,15.783203125,0.596484375,"min",159.2578125,"adiabatic",54061,77.483680786502
"split",2.5,17.259765625,0.333984375,"min",326.6015625,"adiabatic",54061,74.8066520997453
"split",2.5,17.259765625,0.570703125,"min",326.6015625,"adiabatic",54061,76.3296983737922
"split",2.5,17.259765625,0.570703125,"min",58.0078125,"adiabatic",54061,75.1854442776979
"split",2.5,17.970703125,0.370703125,"max",238.0078125,"outdoors",54061,83.4567723423532
"split",2.5,17.970703125,0.533984375,"max",146.6015625,"outdoors",54061,83.8340225704018
"split",2.5,17.970703125,0.533984375,"max",238.0078125,"outdoors",54061,85.0527944223288
"split",2.5,18.408203125,0.658203125,"min",67.8515625,"outdoors",54061,76.693948062852
"split",2.5,18.408203125,0.671484375,"min",316.7578125,"adiabatic",54061,77.8209254445338
"split",2.5,19.283203125,0.496484375,"max",69.2578125,"adiabatic",54061,82.1522771434462
"split",2.5,19.447265625,0.446484375,"max",135.3515625,"outdoors",54061,83.6334702219771
"split",2.5,19.447265625,0.533203125,"max",135.3515625,"outdoors",54061,84.5008594584731
"split",2.5,19.447265625,0.533203125,"max",24.2578125,"outdoors",54061,82.1139678652226
"split",2.5,19.447265625,0.533203125,"min",135.3515625,"outdoors",54061,78.6135981738882
"split",2.5,19.720703125,0.420703125,"min",103.0078125,"outdoors",54061,76.8858020054759
"split",2.5,19.720703125,0.420703125,"min",281.6015625,"adiabatic",54061,77.752203442836
"split",2.5,19.720703125,0.683984375,"min",103.0078125,"adiabatic",54061,78.8115049373834
"split",2.5,19.720703125,0.683984375,"min",103.0078125,"outdoors",54061,78.8115049373834
"split",2.5,19.720703125,0.683984375,"min",281.6015625,"outdoors",54061,79.5658712305304
"split",2.5,20.759765625,0.633984375,"max",148.0078125,"adiabatic",54061,86.7479651087784
"split",2.5,20.759765625,0.670703125,"max",56.6015625,"adiabatic",54061,84.0001701270858
"split",2.5,21.033203125,0.446484375,"min",24.2578125,"outdoors",54061,76.9037153757669
"split",2.5,21.033203125,0.533203125,"max",135.3515625,"outdoors",54061,85.6277019531807
"split",2.5,21.197265625,0.583203125,"max",0.3515625,"adiabatic",54061,84.2750678732728
"split",2.5,21.470703125,0.633984375,"max",148.0078125,"adiabatic",54061,87.2552536883237
"split",2.5,21.470703125,0.633984375,"max",56.6015625,"adiabatic",54061,84.3127042163132
"split",2.5,21.470703125,0.670703125,"max",148.0078125,"adiabatic",54061,87.5210191951142
"split",2.5,22.509765625,0.520703125,"min",191.6015625,"outdoors",54061,82.6085868952874
"split",2.5,22.509765625,0.583984375,"min",193.0078125,"adiabatic",54061,83.2292195315341
"split",2.5,23.220703125,0.520703125,"min",193.0078125,"adiabatic",54061,83.1032849669497
"split",2.5,23.220703125,0.583984375,"min",191.6015625,"adiabatic",54061,83.7254241797777
"split",2.5,23.220703125,0.583984375,"min",193.0078125,"adiabatic",54061,83.7213988647639
"split",2.5,23.220703125,0.583984375,"min",193.0078125,"outdoors",54061,83.7213988647639
"split",2.5,23.822265625,0.308203125,"min",181.7578125,"outdoors",54061,81.5205246939291
"split",2.5,23.822265625,0.308203125,"min",22.8515625,"outdoors",54061,78.2869211785171
"split",2.5,23.822265625,0.321484375,"min",22.8515625,"outdoors",54061,78.3286604035165
"split",3.7,10.259765625,0.370703125,"max",146.6015625,"outdoors",54061,75.7188560138452
"split",3.7,10.970703125,0.333984375,"min",58.0078125,"adiabatic",54061,68.7202686472819
"split",3.7,11.408203125,0.458203125,"max",136.7578125,"outdoors",54061,77.0985851573302
"split",3.7,11.408203125,0.471484375,"max",136.7578125,"adiabatic",54061,77.2396236217333
"split",3.7,11.408203125,0.471484375,"max",136.7578125,"outdoors",54061,77.2396236217333
"split",3.7,11.408203125,0.471484375,"max",247.8515625,"outdoors",54061,78.1771365491875
"split",3.7,12.283203125,0.583203125,"max",0.3515625,"adiabatic",54061,77.2770673398593
"split",3.7,13.158203125,0.308203125,"min",181.7578125,"outdoors",54061,73.0700963041506
"split",3.7,13.158203125,0.321484375,"min",181.7578125,"outdoors",54061,73.1526562296256
"split",3.7,13.158203125,0.321484375,"min",22.8515625,"outdoors",54061,70.3845273978469
"split",3.7,13.322265625,0.421484375,"min",112.8515625,"adiabatic",54061,71.9395659052391
"split",3.7,13.322265625,0.421484375,"min",91.7578125,"adiabatic",54061,71.4784717514267
"split",3.7,13.322265625,0.608203125,"min",112.8515625,"adiabatic",54061,73.5694762957607
"split",3.7,13.322265625,0.608203125,"min",91.7578125,"adiabatic",54061,72.9783341895826
"split",3.7,13.759765625,0.433984375,"min",236.6015625,"outdoors",54061,73.7049315444449
"split",3.7,13.759765625,0.470703125,"min",236.6015625,"outdoors",54061,74.0567166145894
"split",3.7,13.759765625,0.470703125,"min",328.0078125,"outdoors",54061,72.7627455532344
"split",3.7,14.197265625,0.496484375,"max",69.2578125,"adiabatic",54061,77.896156601477
"split",3.7,14.470703125,0.433984375,"min",328.0078125,"outdoors",54061,73.0254439440648
"split",3.7,14.470703125,0.470703125,"min",236.6015625,"outdoors",54061,74.5986071977095
"split",3.7,15.947265625,0.346484375,"max",45.3515625,"adiabatic",54061,78.004837338549
"split",3.7,15.947265625,0.346484375,"min",294.2578125,"adiabatic",54061,73.6614923560104
"split",3.7,15.947265625,0.433203125,"max",294.2578125,"adiabatic",54061,80.5128994834324
"split",3.7,15.947265625,0.433203125,"max",45.3515625,"adiabatic",54061,78.4378777567763
"split",3.7,15.947265625,0.433203125,"min",45.3515625,"adiabatic",54061,72.7240274116607
"split",3.7,16.658203125,0.421484375,"min",112.8515625,"adiabatic",54061,74.3517265240103
"split",3.7,16.658203125,0.421484375,"min",91.7578125,"adiabatic",54061,73.8766433050164
"split",3.7,16.658203125,0.608203125,"min",112.8515625,"adiabatic",54061,75.9196946556699
"split",3.7,16.658203125,0.608203125,"min",91.7578125,"adiabatic",54061,75.3258076412204
"split",3.7,17.259765625,0.570703125,"min",326.6015625,"adiabatic",54061,76.1575330751336
"split",3.7,17.533203125,0.346484375,"max",294.2578125,"adiabatic",54061,81.2121082775331
"split",3.7,17.533203125,0.346484375,"min",294.2578125,"adiabatic",54061,74.8784418726292
"split",3.7,17.533203125,0.346484375,"min",45.3515625,"adiabatic",54061,73.4555516361275
"split",3.7,17.533203125,0.433203125,"max",45.3515625,"adiabatic",54061,79.6107513152409
"split",3.7,17.533203125,0.433203125,"min",294.2578125,"adiabatic",54061,75.2869829152341
"split",3.7,17.697265625,0.396484375,"max",339.2578125,"outdoors",54061,80.4857039398391
"split",3.7,17.697265625,0.683203125,"min",270.3515625,"adiabatic",54061,77.7340907515338
"split",3.7,17.970703125,0.533984375,"max",238.0078125,"outdoors",54061,84.2246561581762
"split",3.7,19.283203125,0.383203125,"max",69.2578125,"adiabatic",54061,80.8361201135012
"split",3.7,19.283203125,0.496484375,"max",180.3515625,"adiabatic",54061,85.1156424421642
"split",3.7,19.283203125,0.496484375,"max",69.2578125,"adiabatic",54061,81.6162392181782
"split",3.7,19.283203125,0.496484375,"max",69.2578125,"outdoors",54061,81.6162392181782
"split",3.7,19.283203125,0.496484375,"min",69.2578125,"adiabatic",54061,75.8200720274859
"split",3.7,19.447265625,0.446484375,"min",24.2578125,"outdoors",54061,75.4745593964619
"split",3.7,19.447265625,0.533203125,"max",135.3515625,"outdoors",54061,83.8028670768763
"split",3.7,21.033203125,0.446484375,"max",24.2578125,"outdoors",54061,82.4684431708101
"split",3.7,21.033203125,0.446484375,"min",135.3515625,"outdoors",54061,78.2464811277283
"split",3.7,21.033203125,0.446484375,"min",24.2578125,"outdoors",54061,76.6233978857226
"split",3.7,21.033203125,0.533203125,"min",24.2578125,"outdoors",54061,77.1238509925946
"split",3.7,21.197265625,0.583203125,"max",0.3515625,"adiabatic",54061,84.1169911730521
"split",3.7,21.197265625,0.583203125,"max",0.3515625,"outdoors",54061,84.1169911730521
"split",3.7,21.197265625,0.583203125,"max",249.2578125,"adiabatic",54061,86.8228213963109
"split",3.7,21.197265625,0.583203125,"min",0.3515625,"adiabatic",54061,78.492778884126
"split",3.7,21.197265625,0.696484375,"max",0.3515625,"adiabatic",54061,84.6577399239385
"split",3.7,22.072265625,0.458203125,"max",247.8515625,"adiabatic",54061,86.4978503763229
"split",3.7,22.072265625,0.471484375,"max",136.7578125,"outdoors",54061,85.14389488687
"split",3.7,22.509765625,0.520703125,"min",191.6015625,"adiabatic",54061,82.1017870896331
"split",3.7,22.509765625,0.520703125,"min",191.6015625,"outdoors",54061,82.1017870896331
"split",3.7,22.509765625,0.520703125,"min",193.0078125,"outdoors",54061,82.1019303325504
"split",3.7,22.509765625,0.583984375,"min",191.6015625,"outdoors",54061,82.7511195861328
"split",3.7,22.783203125,0.396484375,"max",270.3515625,"outdoors",54061,86.0964578615041
"split",3.7,22.783203125,0.396484375,"max",339.2578125,"adiabatic",54061,84.3452507737102
"split",3.7,22.783203125,0.396484375,"max",339.2578125,"outdoors",54061,84.3452507737102
"split",3.7,22.783203125,0.396484375,"min",339.2578125,"outdoors",54061,78.7133231360716
"split",3.7,22.783203125,0.683203125,"max",339.2578125,"outdoors",54061,86.1338118397299
"split",3.7,23.220703125,0.520703125,"min",191.6015625,"outdoors",54061,82.6004491361273
"split",3.7,23.220703125,0.583984375,"min",193.0078125,"adiabatic",54061,83.2538320744957
"split",3.7,23.822265625,0.308203125,"min",22.8515625,"outdoors",54061,78.0830865678831
"split",3.7,23.822265625,0.321484375,"min",181.7578125,"outdoors",54061,81.0495185042952
"vrf",2.5,10.259765625,0.370703125,"max",146.6015625,"outdoors",54061,42.1419541323978
"vrf",2.5,10.533203125,0.546484375,"max",114.2578125,"outdoors",54061,42.7177171170913
"vrf",2.5,10.533203125,0.546484375,"max",225.3515625,"outdoors",54061,43.0562365015868
"vrf",2.5,10.533203125,0.546484375,"min",114.2578125,"outdoors",54061,41.3245514193561
"vrf",2.5,10.533203125,0.633203125,"max",114.2578125,"outdoors",54061,43.0132157495787
"vrf",2.5,10.533203125,0.633203125,"min",225.3515625,"outdoors",54061,42.00258247995
"vrf",2.5,10.697265625,0.483203125,"max",90.3515625,"outdoors",54061,42.2674449855255
"vrf",2.5,10.697265625,0.596484375,"min",159.2578125,"adiabatic",54061,41.8169257353166
"vrf",2.5,10.970703125,0.333984375,"min",58.0078125,"adiabatic",54061,40.0954977662909
"vrf",2.5,12.283203125,0.583203125,"min",249.2578125,"outdoors",54061,42.2093003821818
"vrf",2.5,12.283203125,0.696484375,"max",249.2578125,"outdoors",54061,43.9619108873829
"vrf",2.5,12.283203125,0.696484375,"min",0.3515625,"outdoors",54061,41.1162868680616
"vrf",2.5,12.283203125,0.696484375,"min",249.2578125,"adiabatic",54061,42.5130310177099
"vrf",2.5,12.283203125,0.696484375,"min",249.2578125,"outdoors",54061,42.5130310177099
"vrf",2.5,12.447265625,0.333203125,"min",315.3515625,"adiabatic",54061,40.6352938613163
"vrf",2.5,12.447265625,0.646484375,"max",204.2578125,"adiabatic",54061,43.9840034108366
"vrf",2.5,14.033203125,0.333203125,"max",204.2578125,"adiabatic",54061,43.3236976354734
"vrf",2.5,14.033203125,0.646484375,"max",204.2578125,"adiabatic",54061,44.4339392198142
"vrf",2.5,14.033203125,0.646484375,"max",315.3515625,"adiabatic",54061,43.3474737939433
"vrf",2.5,14.033203125,0.646484375,"min",204.2578125,"adiabatic",54061,43.0418247825048
"vrf",2.5,14.197265625,0.383203125,"max",180.3515625,"outdoors",54061,43.4909258553415
"vrf",2.5,14.197265625,0.383203125,"min",180.3515625,"adiabatic",54061,42.2133145695078
"vrf",2.5,14.197265625,0.383203125,"min",180.3515625,"outdoors",54061,42.2133145695078
"vrf",2.5,14.197265625,0.383203125,"min",69.2578125,"outdoors",54061,41.5192004761138
"vrf",2.5,14.197265625,0.496484375,"min",180.3515625,"outdoors",54061,42.5924563986389
"vrf",2.5,15.072265625,0.658203125,"min",67.8515625,"outdoors",54061,42.488783820539
"vrf",2.5,15.072265625,0.671484375,"min",316.7578125,"adiabatic",54061,42.3013525807995
"vrf",2.5,15.509765625,0.320703125,"max",11.6015625,"adiabatic",54061,42.653018229138
"vrf",2.5,15.509765625,0.320703125,"max",11.6015625,"outdoors",54061,42.653018229138
"vrf",2.5,15.509765625,0.320703125,"max",13.0078125,"adiabatic",54061,42.6569561526963
"vrf",2.5,15.509765625,0.383984375,"max",11.6015625,"adiabatic",54061,42.7648245629986
"vrf",2.5,15.783203125,0.483203125,"min",159.2578125,"adiabatic",54061,42.8938131052248
"vrf",2.5,15.783203125,0.596484375,"max",159.2578125,"adiabatic",54061,44.6397661258658
"vrf",2.5,15.783203125,0.596484375,"min",159.2578125,"adiabatic",54061,43.2110885108367
"vrf",2.5,15.783203125,0.596484375,"min",159.2578125,"outdoors",54061,43.2110885108367
"vrf",2.5,15.783203125,0.596484375,"min",90.3515625,"adiabatic",54061,42.81734263535
"vrf",2.5,16.220703125,0.320703125,"max",11.6015625,"adiabatic",54061,42.8745841151336
"vrf",2.5,16.220703125,0.383984375,"max",13.0078125,"outdoors",54061,42.9922503234709
"vrf",2.5,16.822265625,0.508203125,"max",202.8515625,"adiabatic",54061,44.7190344758771
"vrf",2.5,16.822265625,0.521484375,"max",1.7578125,"adiabatic",54061,43.4736075966623
"vrf",2.5,17.259765625,0.570703125,"min",326.6015625,"adiabatic",54061,42.6283439857112
"vrf",2.5,17.970703125,0.533984375,"max",238.0078125,"outdoors",54061,45.1686317379974
"vrf",2.5,18.408203125,0.658203125,"min",316.7578125,"adiabatic",54061,43.1999570778289
"vrf",2.5,18.408203125,0.671484375,"min",316.7578125,"adiabatic",54061,43.2233310131063
"vrf",2.5,18.408203125,0.671484375,"min",316.7578125,"outdoors",54061,43.2233310131063
"vrf",2.5,18.408203125,0.671484375,"min",67.8515625,"adiabatic",54061,43.3917301832656
"vrf",2.5,19.283203125,0.383203125,"min",180.3515625,"outdoors",54061,43.4838812170448
"vrf",2.5,20.158203125,0.508203125,"max",1.7578125,"adiabatic",54061,44.4059489108722
"vrf",2.5,20.158203125,0.521484375,"max",1.7578125,"adiabatic",54061,44.438095334681
"vrf",2.5,20.158203125,0.521484375,"max",202.8515625,"adiabatic",54061,45.5934554417238
"vrf",2.5,20.322265625,0.408203125,"max",271.7578125,"outdoors",54061,45.1128574895732
"vrf",2.5,20.322265625,0.408203125,"max",292.8515625,"outdoors",54061,44.8715379023475
"vrf",2.5,20.322265625,0.621484375,"max",271.7578125,"outdoors",54061,45.9056431446318
"vrf",2.5,20.322265625,0.621484375,"max",292.8515625,"outdoors",54061,45.5969928403059
"vrf",2.5,20.759765625,0.633984375,"max",56.6015625,"adiabatic",54061,45.3731459184004
"vrf",2.5,20.759765625,0.670703125,"max",148.0078125,"adiabatic",54061,46.1073456565003
"vrf",2.5,20.759765625,0.670703125,"max",56.6015625,"adiabatic",54061,45.4563268493709
"vrf",2.5,21.197265625,0.696484375,"min",249.2578125,"outdoors",54061,44.621879641535
"vrf",2.5,21.470703125,0.633984375,"max",148.0078125,"adiabatic",54061,46.1911932385674
"vrf",2.5,21.470703125,0.670703125,"max",56.6015625,"adiabatic",54061,45.6615588769497
"vrf",2.5,22.947265625,0.546484375,"max",114.2578125,"outdoors",54061,46.3038581975726
"vrf",2.5,22.947265625,0.546484375,"min",225.3515625,"outdoors",54061,44.6698022585965
"vrf",2.5,22.947265625,0.633203125,"max",225.3515625,"outdoors",54061,46.8083802524791
"vrf",2.5,22.947265625,0.633203125,"min",114.2578125,"outdoors",54061,44.6132068092559
"vrf",2.5,22.947265625,0.633203125,"min",225.3515625,"outdoors",54061,44.8442077288981
"vrf",2.5,23.658203125,0.408203125,"max",271.7578125,"outdoors",54061,46.0248736873202
"vrf",2.5,23.658203125,0.408203125,"max",292.8515625,"outdoors",54061,45.799590218261
"vrf",2.5,23.658203125,0.621484375,"max",271.7578125,"outdoors",54061,46.8131037862804
"vrf",2.5,23.658203125,0.621484375,"max",292.8515625,"outdoors",54061,46.5343788706441
"vrf",3.7,10.259765625,0.370703125,"max",146.6015625,"outdoors",54061,41.8218183912959
"vrf",3.7,10.259765625,0.370703125,"max",238.0078125,"outdoors",54061,41.8886147183688
"vrf",3.7,10.259765625,0.533984375,"max",146.6015625,"outdoors",54061,42.5150670544218
"vrf",3.7,10.970703125,0.333984375,"min",326.6015625,"adiabatic",54061,39.7495364637565
"vrf",3.7,10.970703125,0.333984375,"min",58.0078125,"adiabatic",54061,39.8835048742115
"vrf",3.7,10.970703125,0.570703125,"min",58.0078125,"adiabatic",54061,40.6960163692472
"vrf",3.7,11.408203125,0.458203125,"max",247.8515625,"adiabatic",54061,42.5480300375783
"vrf",3.7,11.408203125,0.471484375,"max",136.7578125,"outdoors",54061,42.5624564955898
"vrf",3.7,12.283203125,0.696484375,"min",249.2578125,"outdoors",54061,42.2818496307053
"vrf",3.7,12.447265625,0.333203125,"max",315.3515625,"adiabatic",54061,41.8353920142202
"vrf",3.7,12.447265625,0.333203125,"min",204.2578125,"adiabatic",54061,41.2075483436467
"vrf",3.7,12.447265625,0.333203125,"min",315.3515625,"adiabatic",54061,40.4756601451867
"vrf",3.7,12.447265625,0.646484375,"min",315.3515625,"adiabatic",54061,41.3691945648545
"vrf",3.7,12.720703125,0.483984375,"max",101.6015625,"adiabatic",54061,42.8338504424509
"vrf",3.7,12.720703125,0.483984375,"max",283.0078125,"adiabatic",54061,42.7433649739643
"vrf",3.7,12.720703125,0.483984375,"max",283.0078125,"outdoors",54061,42.7433649739643
"vrf",3.7,12.720703125,0.620703125,"max",101.6015625,"outdoors",54061,43.3282908138171
"vrf",3.7,12.720703125,0.620703125,"max",283.0078125,"adiabatic",54061,43.2113019322173
"vrf",3.7,13.759765625,0.433984375,"min",328.0078125,"outdoors",54061,41.1349751207356
"vrf",3.7,13.759765625,0.470703125,"min",236.6015625,"outdoors",54061,42.1066871088973
"vrf",3.7,14.033203125,0.333203125,"min",315.3515625,"adiabatic",54061,41.093308338616
"vrf",3.7,14.033203125,0.646484375,"max",204.2578125,"adiabatic",54061,44.1609927478933
"vrf",3.7,14.197265625,0.383203125,"min",180.3515625,"outdoors",54061,41.9246775174876
"vrf",3.7,14.470703125,0.433984375,"min",236.6015625,"outdoors",54061,42.1809393123121
"vrf",3.7,14.470703125,0.433984375,"min",328.0078125,"outdoors",54061,41.3880381221422
"vrf",3.7,14.470703125,0.470703125,"min",328.0078125,"outdoors",54061,41.4809341363042
"vrf",3.7,15.509765625,0.320703125,"max",11.6015625,"adiabatic",54061,42.5920763461806
"vrf",3.7,15.509765625,0.383984375,"max",13.0078125,"outdoors",54061,42.7160285663178
"vrf",3.7,16.220703125,0.320703125,"max",13.0078125,"outdoors",54061,42.8186094378866
"vrf",3.7,16.220703125,0.383984375,"max",11.6015625,"outdoors",54061,42.9220399095974
"vrf",3.7,16.220703125,0.383984375,"max",13.0078125,"adiabatic",54061,42.9257901578948
"vrf",3.7,16.220703125,0.383984375,"max",13.0078125,"outdoors",54061,42.9257901578948
"vrf",3.7,16.822265625,0.508203125,"max",1.7578125,"adiabatic",54061,43.3854143927615
"vrf",3.7,16.822265625,0.508203125,"max",202.8515625,"adiabatic",54061,44.4439932100252
"vrf",3.7,16.822265625,0.521484375,"max",202.8515625,"adiabatic",54061,44.4982079418174
"vrf",3.7,17.259765625,0.333984375,"min",58.0078125,"adiabatic",54061,42.142382608546
"vrf",3.7,17.697265625,0.396484375,"min",270.3515625,"adiabatic",54061,42.7556627788598
"vrf",3.7,17.697265625,0.683203125,"max",270.3515625,"adiabatic",54061,45.1105673985808
"vrf",3.7,17.697265625,0.683203125,"min",270.3515625,"adiabatic",54061,43.5060344952491
"vrf",3.7,17.697265625,0.683203125,"min",270.3515625,"outdoors",54061,43.5060344952491
"vrf",3.7,17.697265625,0.683203125,"min",339.2578125,"adiabatic",54061,42.7651629566921
"vrf",3.7,17.970703125,0.370703125,"max",146.6015625,"outdoors",54061,44.1608868446423
"vrf",3.7,19.009765625,0.483984375,"max",101.6015625,"outdoors",54061,44.7240462133581
"vrf",3.7,19.009765625,0.483984375,"max",283.0078125,"adiabatic",54061,44.6809848459248
