ghr,hvac,lights,boundaries,envelope,shgc,azimuth,afn,total_hvac_light_cons
63550,split,9.9,adiabatic,2.5,0.3,90,max,78105.48
63550,split,9.9,adiabatic,3.7,0.7,270,max,71928.67
63550,split,9.9,adiabatic,3.7,0.7,270,min,66611.01
63550,split,9.9,outdoors,2.5,0.3,0,max,66121.27
63550,split,9.9,outdoors,2.5,0.3,0,min,61861.99
63550,split,9.9,outdoors,2.5,0.3,90,max,66764.22
63550,split,9.9,outdoors,2.5,0.3,90,min,62287.99
63550,split,9.9,outdoors,2.5,0.3,180,max,67033.53
63550,split,9.9,outdoors,2.5,0.3,180,min,62824.74
63550,split,9.9,outdoors,2.5,0.3,270,max,67202.18
63550,split,9.9,outdoors,2.5,0.3,270,min,62367.02
63550,split,9.9,adiabatic,2.5,0.3,90,min,73216.38
63550,split,9.9,outdoors,2.5,0.7,0,max,67968.89
63550,split,9.9,outdoors,2.5,0.7,0,min,63588.47
63550,split,9.9,outdoors,2.5,0.7,90,max,69104.57
63550,split,9.9,outdoors,2.5,0.7,90,min,64516.69
63550,split,9.9,outdoors,2.5,0.7,180,max,69386.86
63550,split,9.9,outdoors,2.5,0.7,180,min,65050.66
63550,split,9.9,outdoors,2.5,0.7,270,max,69364.39
63550,split,9.9,outdoors,2.5,0.7,270,min,64352.9
63550,split,9.9,outdoors,3.7,0.3,0,max,65705.72
63550,split,9.9,outdoors,3.7,0.3,0,min,61457.99
63550,split,9.9,adiabatic,2.5,0.3,180,max,81159.69
63550,split,9.9,outdoors,3.7,0.3,90,max,66099.61
63550,split,9.9,outdoors,3.7,0.3,90,min,61648.05
63550,split,9.9,outdoors,3.7,0.3,180,max,66492.8
63550,split,9.9,outdoors,3.7,0.3,180,min,62297.18
63550,split,9.9,outdoors,3.7,0.3,270,max,66651.42
63550,split,9.9,outdoors,3.7,0.3,270,min,61701.36
63550,split,9.9,outdoors,3.7,0.7,0,max,67595.5
63550,split,9.9,outdoors,3.7,0.7,0,min,63230.59
63550,split,9.9,outdoors,3.7,0.7,90,max,68439.91
63550,split,9.9,outdoors,3.7,0.7,90,min,63894.85
63550,split,9.9,adiabatic,2.5,0.3,180,min,76246.67
63550,split,9.9,outdoors,3.7,0.7,180,max,68907.23
63550,split,9.9,outdoors,3.7,0.7,180,min,64580.41
63550,split,9.9,outdoors,3.7,0.7,270,max,68664.68
63550,split,9.9,outdoors,3.7,0.7,270,min,63712.7
63550,split,23.6,adiabatic,2.5,0.3,0,max,110639.44
63550,split,23.6,adiabatic,2.5,0.3,0,min,106118.89
63550,split,23.6,adiabatic,2.5,0.3,90,max,108739.91
63550,split,23.6,adiabatic,2.5,0.3,90,min,103757.42
63550,split,23.6,adiabatic,2.5,0.3,180,max,111575.73
63550,split,23.6,adiabatic,2.5,0.3,180,min,106496.21
63550,split,9.9,adiabatic,2.5,0.3,270,max,80822.33
63550,split,23.6,adiabatic,2.5,0.3,270,max,111437.86
63550,split,23.6,adiabatic,2.5,0.3,270,min,106958.71
63550,split,23.6,adiabatic,2.5,0.7,0,max,111613
63550,split,23.6,adiabatic,2.5,0.7,0,min,107128.89
63550,split,23.6,adiabatic,2.5,0.7,90,max,109365.7
63550,split,23.6,adiabatic,2.5,0.7,90,min,104310
63550,split,23.6,adiabatic,2.5,0.7,180,max,113227.68
63550,split,23.6,adiabatic,2.5,0.7,180,min,108367.3
63550,split,23.6,adiabatic,2.5,0.7,270,max,112755.25
63550,split,23.6,adiabatic,2.5,0.7,270,min,107455.59
63550,split,9.9,adiabatic,2.5,0.3,270,min,76607.89
63550,split,23.6,adiabatic,3.7,0.3,0,max,101786.23
63550,split,23.6,adiabatic,3.7,0.3,0,min,97206.31
63550,split,23.6,adiabatic,3.7,0.3,90,max,100443.91
63550,split,23.6,adiabatic,3.7,0.3,90,min,95631.19
63550,split,23.6,adiabatic,3.7,0.3,180,max,102221.98
63550,split,23.6,adiabatic,3.7,0.3,180,min,97597.21
63550,split,23.6,adiabatic,3.7,0.3,270,max,102429.82
63550,split,23.6,adiabatic,3.7,0.3,270,min,97545.79
63550,split,23.6,adiabatic,3.7,0.7,0,max,103158.17
63550,split,23.6,adiabatic,3.7,0.7,0,min,98459.17
63550,split,9.9,adiabatic,2.5,0.7,0,max,81243.82
63550,split,23.6,adiabatic,3.7,0.7,90,max,101869.09
63550,split,23.6,adiabatic,3.7,0.7,90,min,96924.01
63550,split,23.6,adiabatic,3.7,0.7,180,max,104134.78
63550,split,23.6,adiabatic,3.7,0.7,180,min,99400.39
63550,split,23.6,adiabatic,3.7,0.7,270,max,103791.95
63550,split,23.6,adiabatic,3.7,0.7,270,min,98180.74
63550,split,23.6,outdoors,2.5,0.3,0,max,98715.36
63550,split,23.6,outdoors,2.5,0.3,0,min,94217.12
63550,split,23.6,outdoors,2.5,0.3,90,max,99042.87
63550,split,23.6,outdoors,2.5,0.3,90,min,94392.47
63550,split,9.9,adiabatic,2.5,0.7,0,min,76764.33
71394,vrf,9.9,adiabatic,2.5,0.3,0,max,46598.2
71394,vrf,23.6,outdoors,2.5,0.3,180,max,71259.04
71394,vrf,23.6,outdoors,2.5,0.3,180,min,69579.2
71394,vrf,23.6,outdoors,2.5,0.3,270,max,71517.84
71394,vrf,23.6,outdoors,2.5,0.3,270,min,69708.23
71394,vrf,23.6,outdoors,2.5,0.7,0,max,72004.98
71394,vrf,23.6,outdoors,2.5,0.7,0,min,69921.07
71394,vrf,23.6,outdoors,2.5,0.7,90,max,72165.65
71394,vrf,23.6,outdoors,2.5,0.7,90,min,69984.21
71394,vrf,23.6,outdoors,2.5,0.7,180,max,72005.38
71394,vrf,23.6,outdoors,2.5,0.7,180,min,69914.59
71394,vrf,9.9,adiabatic,2.5,0.7,90,max,47340.39
71394,vrf,23.6,outdoors,2.5,0.7,270,max,72527.52
71394,vrf,23.6,outdoors,2.5,0.7,270,min,70192.97
71394,vrf,23.6,outdoors,3.7,0.3,0,max,71132.93
71394,vrf,23.6,outdoors,3.7,0.3,0,min,69471.42
71394,vrf,23.6,outdoors,3.7,0.3,90,max,71207.4
71394,vrf,23.6,outdoors,3.7,0.3,90,min,69522.54
71394,vrf,23.6,outdoors,3.7,0.3,180,max,71134.8
71394,vrf,23.6,outdoors,3.7,0.3,180,min,69499.38
71394,vrf,23.6,outdoors,3.7,0.3,270,max,71328.73
71394,vrf,23.6,outdoors,3.7,0.3,270,min,69598.76
71394,vrf,9.9,adiabatic,2.5,0.7,90,min,44599.67
71394,vrf,23.6,outdoors,3.7,0.7,0,max,71865.33
71394,vrf,23.6,outdoors,3.7,0.7,0,min,69845.41
71394,vrf,23.6,outdoors,3.7,0.7,90,max,72013.88
71394,vrf,23.6,outdoors,3.7,0.7,90,min,69906.03
71394,vrf,23.6,outdoors,3.7,0.7,180,max,71871.02
71394,vrf,23.6,outdoors,3.7,0.7,180,min,69846.5
71394,vrf,23.6,outdoors,3.7,0.7,270,max,72318.11
71394,vrf,23.6,outdoors,3.7,0.7,270,min,70085.08
71394,vrf,9.9,adiabatic,2.5,0.7,180,max,47232.13
71394,vrf,9.9,adiabatic,2.5,0.7,180,min,44569.64
71394,vrf,9.9,adiabatic,2.5,0.7,270,max,47371.15
71394,vrf,9.9,adiabatic,2.5,0.7,270,min,44597.68
71394,vrf,9.9,adiabatic,3.7,0.3,0,max,43949.98
71394,vrf,9.9,adiabatic,3.7,0.3,0,min,42390.11
71394,vrf,9.9,adiabatic,3.7,0.3,90,max,43984.06
71394,vrf,9.9,adiabatic,3.7,0.3,90,min,42390.19
71394,vrf,9.9,adiabatic,2.5,0.3,0,min,44120.07
71394,vrf,9.9,adiabatic,3.7,0.3,180,max,43961.7
71394,vrf,9.9,adiabatic,3.7,0.3,180,min,42443.19
71394,vrf,9.9,adiabatic,3.7,0.3,270,max,44011.93
71394,vrf,9.9,adiabatic,3.7,0.3,270,min,42523.34
71394,vrf,9.9,adiabatic,3.7,0.7,0,max,44389.85
71394,vrf,9.9,adiabatic,3.7,0.7,0,min,42723.07
71394,vrf,9.9,adiabatic,3.7,0.7,90,max,44461.62
71394,vrf,9.9,adiabatic,3.7,0.7,90,min,42766.99
71394,vrf,9.9,adiabatic,3.7,0.7,180,max,44392.93
71394,vrf,9.9,adiabatic,3.7,0.7,180,min,42786.91
71394,vrf,9.9,adiabatic,2.5,0.3,90,max,46609.27
71394,vrf,9.9,adiabatic,3.7,0.7,270,max,44559.93
71394,vrf,9.9,adiabatic,3.7,0.7,270,min,42911.07
71394,vrf,9.9,outdoors,2.5,0.3,0,max,43410.29
71394,vrf,9.9,outdoors,2.5,0.3,0,min,41535.56
71394,vrf,9.9,outdoors,2.5,0.3,90,max,43468.99
71394,vrf,9.9,outdoors,2.5,0.3,90,min,41680.08
71394,vrf,9.9,outdoors,2.5,0.3,180,max,43433.91
71394,vrf,9.9,outdoors,2.5,0.3,180,min,41634.84
71394,vrf,9.9,outdoors,2.5,0.3,270,max,43591.73
71394,vrf,9.9,outdoors,2.5,0.3,270,min,41889.27
71394,vrf,9.9,adiabatic,2.5,0.3,90,min,44140.04
71394,vrf,9.9,outdoors,2.5,0.7,0,max,43866.32
71394,vrf,9.9,outdoors,2.5,0.7,0,min,42129.2
71394,vrf,9.9,outdoors,2.5,0.7,90,max,43959.49
71394,vrf,9.9,outdoors,2.5,0.7,90,min,42314.71
71394,vrf,9.9,outdoors,2.5,0.7,180,max,43883.42
71394,vrf,9.9,outdoors,2.5,0.7,180,min,42268.93
71394,vrf,9.9,outdoors,2.5,0.7,270,max,44185.41
71394,vrf,9.9,outdoors,2.5,0.7,270,min,42545.28
71394,vrf,9.9,outdoors,3.7,0.3,0,max,43303.47
71394,vrf,9.9,outdoors,3.7,0.3,0,min,41358.26
71394,vrf,9.9,adiabatic,2.5,0.3,180,max,46572.77
71394,vrf,9.9,outdoors,3.7,0.3,90,max,43360.38
71394,vrf,9.9,outdoors,3.7,0.3,90,min,41474.53
71394,vrf,9.9,outdoors,3.7,0.3,180,max,43335.1
71394,vrf,9.9,outdoors,3.7,0.3,180,min,41439.8
71394,vrf,9.9,outdoors,3.7,0.3,270,max,43456.97
71394,vrf,9.9,outdoors,3.7,0.3,270,min,41661.54
71394,vrf,9.9,outdoors,3.7,0.7,0,max,43759.74
71394,vrf,9.9,outdoors,3.7,0.7,0,min,42000.31
71394,vrf,9.9,outdoors,3.7,0.7,90,max,43846.1
71394,vrf,9.9,outdoors,3.7,0.7,90,min,42176.24
71394,vrf,9.9,adiabatic,2.5,0.3,180,min,44163.32
71394,vrf,9.9,outdoors,3.7,0.7,180,max,43775.87
71394,vrf,9.9,outdoors,3.7,0.7,180,min,42130.73
71394,vrf,9.9,outdoors,3.7,0.7,270,max,44026.46
71394,vrf,9.9,outdoors,3.7,0.7,270,min,42370.37
71394,vrf,23.6,adiabatic,2.5,0.3,0,max,75215.52
71394,vrf,23.6,adiabatic,2.5,0.3,0,min,72028.52
71394,vrf,23.6,adiabatic,2.5,0.3,90,max,75198.04
71394,vrf,23.6,adiabatic,2.5,0.3,90,min,72057.24
71394,vrf,23.6,adiabatic,2.5,0.3,180,max,75192.88
71394,vrf,23.6,adiabatic,2.5,0.3,180,min,72056.26
71394,vrf,9.9,adiabatic,2.5,0.3,270,max,46536.11
71394,vrf,23.6,adiabatic,2.5,0.3,270,max,75196.42
71394,vrf,23.6,adiabatic,2.5,0.3,270,min,71974.29
71394,vrf,23.6,adiabatic,2.5,0.7,0,max,76049.92
71394,vrf,23.6,adiabatic,2.5,0.7,0,min,72570.45
71394,vrf,23.6,adiabatic,2.5,0.7,90,max,76098.42
71394,vrf,23.6,adiabatic,2.5,0.7,90,min,72647.87
71394,vrf,23.6,adiabatic,2.5,0.7,180,max,76020.74
71394,vrf,23.6,adiabatic,2.5,0.7,180,min,72578.28
71394,vrf,23.6,adiabatic,2.5,0.7,270,max,76246.93
71394,vrf,23.6,adiabatic,2.5,0.7,270,min,72633.71
71394,vrf,9.9,adiabatic,2.5,0.3,270,min,44108.56
71394,vrf,23.6,adiabatic,3.7,0.3,0,max,71822.61
71394,vrf,23.6,adiabatic,3.7,0.3,0,min,69906.48
71394,vrf,23.6,adiabatic,3.7,0.3,90,max,71862.28
71394,vrf,23.6,adiabatic,3.7,0.3,90,min,69931.45
71394,vrf,23.6,adiabatic,3.7,0.3,180,max,71817.32
71394,vrf,23.6,adiabatic,3.7,0.3,180,min,69925.79
71394,vrf,23.6,adiabatic,3.7,0.3,270,max,71892.24
71394,vrf,23.6,adiabatic,3.7,0.3,270,min,69955.32
71394,vrf,23.6,adiabatic,3.7,0.7,0,max,72468.61
71394,vrf,23.6,adiabatic,3.7,0.7,0,min,70241.26
71394,vrf,9.9,adiabatic,2.5,0.7,0,max,47282.67
71394,vrf,23.6,adiabatic,3.7,0.7,90,max,72569.05
71394,vrf,23.6,adiabatic,3.7,0.7,90,min,70299.5
71394,vrf,23.6,adiabatic,3.7,0.7,180,max,72455.7
71394,vrf,23.6,adiabatic,3.7,0.7,180,min,70243.26
71394,vrf,23.6,adiabatic,3.7,0.7,270,max,72719.25
71394,vrf,23.6,adiabatic,3.7,0.7,270,min,70374.78
71394,vrf,23.6,outdoors,2.5,0.3,0,max,71259.74
71394,vrf,23.6,outdoors,2.5,0.3,0,min,69555.65
71394,vrf,23.6,outdoors,2.5,0.3,90,max,71343.64
71394,vrf,23.6,outdoors,2.5,0.3,90,min,69606.66
71394,vrf,9.9,adiabatic,2.5,0.7,0,min,44536.06
71394,split,9.9,adiabatic,2.5,0.3,0,max,80598.71
71394,split,23.6,outdoors,2.5,0.3,180,max,101277.85
71394,split,23.6,outdoors,2.5,0.3,180,min,95964.83
71394,split,23.6,outdoors,2.5,0.3,270,max,101765.79
71394,split,23.6,outdoors,2.5,0.3,270,min,96182.87
71394,split,23.6,outdoors,2.5,0.7,0,max,102478.98
71394,split,23.6,outdoors,2.5,0.7,0,min,97005.41
71394,split,23.6,outdoors,2.5,0.7,90,max,101630.1
71394,split,23.6,outdoors,2.5,0.7,90,min,96109.01
71394,split,23.6,outdoors,2.5,0.7,180,max,103115.45
71394,split,23.6,outdoors,2.5,0.7,180,min,97704.62
71394,split,9.9,adiabatic,2.5,0.7,90,max,78520.17
71394,split,23.6,outdoors,2.5,0.7,270,max,103809.64
71394,split,23.6,outdoors,2.5,0.7,270,min,97744.36
71394,split,23.6,outdoors,3.7,0.3,0,max,100537.08
71394,split,23.6,outdoors,3.7,0.3,0,min,95172.82
71394,split,23.6,outdoors,3.7,0.3,90,max,99690.45
71394,split,23.6,outdoors,3.7,0.3,90,min,94283.01
71394,split,23.6,outdoors,3.7,0.3,180,max,100897.01
71394,split,23.6,outdoors,3.7,0.3,180,min,95572.73
71394,split,23.6,outdoors,3.7,0.3,270,max,101489.48
71394,split,23.6,outdoors,3.7,0.3,270,min,95624.51
71394,split,9.9,adiabatic,2.5,0.7,90,min,72433.95
71394,split,23.6,outdoors,3.7,0.7,0,max,102197.95
71394,split,23.6,outdoors,3.7,0.7,0,min,96730.46
71394,split,23.6,outdoors,3.7,0.7,90,max,101185.66
71394,split,23.6,outdoors,3.7,0.7,90,min,95700.07
71394,split,23.6,outdoors,3.7,0.7,180,max,102774.19
71394,split,23.6,outdoors,3.7,0.7,180,min,97349.95
71394,split,23.6,outdoors,3.7,0.7,270,max,103191.6
71394,split,23.6,outdoors,3.7,0.7,270,min,97165.63
71394,split,9.9,adiabatic,2.5,0.7,180,max,83127.18
71394,split,9.9,adiabatic,2.5,0.7,180,min,77023.85
71394,split,9.9,adiabatic,2.5,0.7,270,max,82643.61
71394,split,9.9,adiabatic,2.5,0.7,270,min,75760.52
71394,split,9.9,adiabatic,3.7,0.3,0,max,71871.75
71394,split,9.9,adiabatic,3.7,0.3,0,min,66628.87
71394,split,9.9,adiabatic,3.7,0.3,90,max,70267
71394,split,9.9,adiabatic,3.7,0.3,90,min,64795.51
71394,split,9.9,adiabatic,2.5,0.3,0,min,74919.12
71394,split,9.9,adiabatic,3.7,0.3,180,max,72175.31
71394,split,9.9,adiabatic,3.7,0.3,180,min,66893.58
71394,split,9.9,adiabatic,3.7,0.3,270,max,72576.41
71394,split,9.9,adiabatic,3.7,0.3,270,min,66424.31
71394,split,9.9,adiabatic,3.7,0.7,0,max,73182.99
71394,split,9.9,adiabatic,3.7,0.7,0,min,67808.75
71394,split,9.9,adiabatic,3.7,0.7,90,max,71299.36
71394,split,9.9,adiabatic,3.7,0.7,90,min,65739.4
71394,split,9.9,adiabatic,3.7,0.7,180,max,73750.56
71394,split,9.9,adiabatic,3.7,0.7,180,min,68380.5
71394,split,9.9,adiabatic,2.5,0.3,90,max,78258.33
71394,split,9.9,adiabatic,3.7,0.7,270,max,73504.4
71394,split,9.9,adiabatic,3.7,0.7,270,min,67352.15
71394,split,9.9,outdoors,2.5,0.3,0,max,68212.9
71394,split,9.9,outdoors,2.5,0.3,0,min,63084.56
71394,split,9.9,outdoors,2.5,0.3,90,max,67754.26
71394,split,9.9,outdoors,2.5,0.3,90,min,62519.72
71394,split,9.9,outdoors,2.5,0.3,180,max,68555.07
71394,split,9.9,outdoors,2.5,0.3,180,min,63521.7
71394,split,9.9,outdoors,2.5,0.3,270,max,69149.12
71394,split,9.9,outdoors,2.5,0.3,270,min,63480.89
71394,split,9.9,adiabatic,2.5,0.3,90,min,72230
71394,split,9.9,outdoors,2.5,0.7,0,max,69972.55
71394,split,9.9,outdoors,2.5,0.7,0,min,64725.2
71394,split,9.9,outdoors,2.5,0.7,90,max,69466.77
71394,split,9.9,outdoors,2.5,0.7,90,min,64151.42
71394,split,9.9,outdoors,2.5,0.7,180,max,70496.4
71394,split,9.9,outdoors,2.5,0.7,180,min,65366.36
71394,split,9.9,outdoors,2.5,0.7,270,max,71122.1
71394,split,9.9,outdoors,2.5,0.7,270,min,65346.69
71394,split,9.9,outdoors,3.7,0.3,0,max,67789.53
71394,split,9.9,outdoors,3.7,0.3,0,min,62687.36
71394,split,9.9,adiabatic,2.5,0.3,180,max,81639.71
71394,split,9.9,outdoors,3.7,0.3,90,max,67241.78
71394,split,9.9,outdoors,3.7,0.3,90,min,62030.04
71394,split,9.9,outdoors,3.7,0.3,180,max,68088.14
71394,split,9.9,outdoors,3.7,0.3,180,min,63066.76
71394,split,9.9,outdoors,3.7,0.3,270,max,68572.9
71394,split,9.9,outdoors,3.7,0.3,270,min,62838.36
71394,split,9.9,outdoors,3.7,0.7,0,max,69578.46
71394,split,9.9,outdoors,3.7,0.7,0,min,64356.83
71394,split,9.9,outdoors,3.7,0.7,90,max,68928.31
71394,split,9.9,outdoors,3.7,0.7,90,min,63659.62
71394,split,9.9,adiabatic,2.5,0.3,180,min,75418.57
71394,split,9.9,outdoors,3.7,0.7,180,max,70069.53
71394,split,9.9,outdoors,3.7,0.7,180,min,64945.66
71394,split,9.9,outdoors,3.7,0.7,270,max,70430.69
71394,split,9.9,outdoors,3.7,0.7,270,min,64708.05
71394,split,23.6,adiabatic,2.5,0.3,0,max,111333.43
71394,split,23.6,adiabatic,2.5,0.3,0,min,105526.81
71394,split,23.6,adiabatic,2.5,0.3,90,max,109056
71394,split,23.6,adiabatic,2.5,0.3,90,min,102898.76
71394,split,23.6,adiabatic,2.5,0.3,180,max,112258.6
71394,split,23.6,adiabatic,2.5,0.3,180,min,105836.77
71394,split,9.9,adiabatic,2.5,0.3,270,max,81686.54
71394,split,23.6,adiabatic,2.5,0.3,270,max,112489.71
71394,split,23.6,adiabatic,2.5,0.3,270,min,106716.5
71394,split,23.6,adiabatic,2.5,0.7,0,max,112190.11
71394,split,23.6,adiabatic,2.5,0.7,0,min,106418.86
71394,split,23.6,adiabatic,2.5,0.7,90,max,109200.82
71394,split,23.6,adiabatic,2.5,0.7,90,min,102989.53
71394,split,23.6,adiabatic,2.5,0.7,180,max,113624.13
71394,split,23.6,adiabatic,2.5,0.7,180,min,107372.5
71394,split,23.6,adiabatic,2.5,0.7,270,max,113675.38
71394,split,23.6,adiabatic,2.5,0.7,270,min,107190.46
71394,split,9.9,adiabatic,2.5,0.3,270,min,76208.7
71394,split,23.6,adiabatic,3.7,0.3,0,max,103483.33
71394,split,23.6,adiabatic,3.7,0.3,0,min,97924.56
71394,split,23.6,adiabatic,3.7,0.3,90,max,101658.04
71394,split,23.6,adiabatic,3.7,0.3,90,min,95975.39
71394,split,23.6,adiabatic,3.7,0.3,180,max,103726.18
71394,split,23.6,adiabatic,3.7,0.3,180,min,98177.06
71394,split,23.6,adiabatic,3.7,0.3,270,max,104227.03
71394,split,23.6,adiabatic,3.7,0.3,270,min,98397.83
71394,split,23.6,adiabatic,3.7,0.7,0,max,104710.87
71394,split,23.6,adiabatic,3.7,0.7,0,min,99039.01
71394,split,9.9,adiabatic,2.5,0.7,0,max,81586.14
71394,split,23.6,adiabatic,3.7,0.7,90,max,102528.02
71394,split,23.6,adiabatic,3.7,0.7,90,min,96755.93
71394,split,23.6,adiabatic,3.7,0.7,180,max,105236.12
71394,split,23.6,adiabatic,3.7,0.7,180,min,99602.21
71394,split,23.6,adiabatic,3.7,0.7,270,max,105438.01
71394,split,23.6,adiabatic,3.7,0.7,270,min,98984.54
71394,split,23.6,outdoors,2.5,0.3,0,max,100850.11
71394,split,23.6,outdoors,2.5,0.3,0,min,95473.58
71394,split,23.6,outdoors,2.5,0.3,90,max,100118.18
71394,split,23.6,outdoors,2.5,0.3,90,min,94684.72
71394,split,9.9,adiabatic,2.5,0.7,0,min,75852.87
